"GSP1"	"COS1"	"GSP2"	"COS2"	"GSP3"	"COS3"	"GSP4"	"COS4"	"GSP5"	"COS5"	"combined_pvalue"	"adjusted_pvalue"
"Rhbdf1"	0.0122605883228054	0.268657056544101	0.00431505871255282	0.409243739053004	0.019557436985328	0.405666628043566	0.057338629673944	0.53825104546182	0.073184035602899	0.00072158528444581	0.00560127255823673	0.498921151276047
"Frmd7"	0.00649778819129075	0.143218613372729	0.00925442768856056	0.182659808721393	0.0495969885342705	0.105669361968621	0.122129884283695	0.0424916489849674	0.10277479628337	0.000705074097266035	0.00567723401498366	0.505284314510994
"Zfp9"	0.85336019396373	0.000568435955748212	0.818933895207194	0.37054115323161	0.688872412637506	0.480549844907226	0.53517582856492	0.311813293698054	0.449501669018963	0.760087135550336	0.00572574387109559	0.509196047411673
"Rhobtb2"	0.00510081688280194	0.49666056155808	0.0171587963863937	0.399114957618022	0.0620754156248029	0.433143493427773	0.225230699343359	0.00068522530600652	0.39797462597898	0.407627087346553	0.00575670138548601	0.511541851143221
"Sema6a"	0.00774906541585482	0.513494683920766	0.00339725021092833	0.424847854492523	0.0032073002668002	0.838311765947429	0.00211421718413646	0.332357243134731	0.00215605651016056	0.0161327555163287	0.00577748319973181	0.512572978401303
"Prkar1b"	0.0170519730231873	0.234175361503221	0.00183447977365802	0.269487899030654	0.00393401327904445	0.648577003445266	0.0140123830105768	0.893439733897827	0.0370901136172757	0.00128224084467909	0.00577453809617468	0.512572978401303
"Fzd7"	0.00226255239949227	0.229099253193879	0.00150235973765933	0.417220397176468	0.0111662142257926	0.464323376141794	0.046751138118621	0.307429054534185	0.0661567979662168	0.00209713338094836	0.0058233998732975	0.516236626276811
"9330159F19Rik"	0.000917157101640855	0.366208284573724	0.00188568025134126	0.903992744384797	0.0176210422761092	0.91191398727469	0.0500800371131612	0.353035780180505	0.10945053358991	0.0365085877711151	0.0058303311029444	0.516441196568367
"Tuba1a"	0.00583638501290568	0.783089512969905	0.0187190818956408	0.714849620529254	0.0164228266291437	0.00211376449868553	0.00428604339768327	0.349395478634244	0.00138286273186437	0.350076079877525	0.00584096584586602	0.516763961656126
"Aldh4a1"	0.0968568157156548	0.373729827582688	0.153902760552113	0.817406419168919	0.598036520206001	0.322128256012502	0.857428084468637	0.295637411470473	0.75682434388236	0.000586422330772145	0.00584322787362057	0.516763961656126
"Mgll"	0.0524127046395458	0.243181951979467	0.0825284504141496	0.229127481379532	0.470066618042562	0.566456261289864	0.90090433221723	0.462852877335116	0.943386530136038	0.000595369602897197	0.00591648153306989	0.522589150512451
"3110001D03Rik"	0.910480736934017	0.457628740612646	0.914246440861898	0.000575924326989654	0.872284161870835	0.376446226309792	0.858551689045718	0.783840429895095	0.848456647948007	0.705463704578836	0.00591845252499168	0.522589150512451
"Slc41a1"	0.00214676729848349	0.480701699025948	0.000988217846838904	0.888041390653593	0.0153983525021914	0.938492502909357	0.112235661172345	0.25580233501378	0.166570563265397	0.0065906035408246	0.00592729047933838	0.522956122589132
"Lars"	0.06603842767279	0.988389435144908	0.00997121932725645	0.927179687271291	0.0029114555641901	0.723045817607964	0.00214999345022238	0.400629679358401	0.00117058719545156	0.585474164252953	0.00596610938353859	0.525965602758881
"Kdm4b"	0.0427525784250593	0.244437357476748	0.0548009019383803	0.53417576744923	0.303428441289141	0.529305360582586	0.436193938147848	0.454861989485014	0.238752351281306	0.000617117290266359	0.00598349618661986	0.527082395877848
"Ghitm"	0.000887861684165502	0.35424720460972	0.00250984378774471	0.399024251360804	0.0587825046193773	0.839869875567853	0.412634910955521	0.0146830997425502	0.576873005766881	0.0180098841356928	0.00601597127910991	0.529239222448939
"Rnaset2b"	0.039243124021379	0.451879040265663	0.0034319042728604	0.309951341318909	0.00223028147009177	0.685710299031282	0.00307875176866697	0.685065313792014	0.00695861386043344	0.00233054342063624	0.00601929820099889	0.529239222448939
"Mitf"	0.0381584861611022	0.253738213189223	0.187521452203078	0.34608988664722	0.70138319622278	0.108251110265998	0.876830628260336	0.0172002103856704	0.870471275801617	0.000635379095361246	0.0060269333349483	0.529239222448939
"Klhl30"	0.366480533840489	0.448614521728905	0.710648809132946	0.705628527732566	0.763382931813281	0.925166170617932	0.648875880638123	0.000594261184627588	0.494263200709039	0.658254173170914	0.00602305639139944	0.529239222448939
"Tub"	0.00633328751659025	0.420822056645323	0.00234261258901573	0.528740623478162	0.00183412442591619	0.888632970264011	0.00290139058901647	0.780590527287257	0.0052493910366317	0.47865982557619	0.00604744894083287	0.530623589249967
"Tbkbp1"	0.136765633845953	0.306960133369659	0.28260430516389	0.800308589862371	0.678864294151021	0.456374360838985	0.743039788322648	0.387190867791396	0.64176822081238	0.0006085088380413	0.00607559713392125	0.532674966089133
"Lrrc40"	0.0825193080357433	0.216500951921454	0.0750099154831897	0.812372504886119	0.306254210102723	0.944777074079948	0.473237312998476	0.0962235620721285	0.437229200112914	0.00061601133466522	0.00608683447261782	0.533241637172193
"Ola1"	0.00433068398790428	0.0817728081073681	0.0154692149265014	0.421240616792838	0.103494388685616	0.424646295454434	0.318691893687204	0.576047434290716	0.494076044166727	0.000763037293755913	0.00613355476629407	0.536913494441498
"A230065H16Rik"	0.175779001597226	0.681190946576457	0.448922837001249	0.369362063955337	0.631225390722285	0.652363022201984	0.64286839036378	0.000614798950368879	0.643210790095064	0.361094999685667	0.00614574233337994	0.537559073975865
"Pnpla8"	0.00126877621430286	0.663683545309959	0.0010765172884137	0.997077666398036	0.00675399959130988	0.456841060207125	0.0292452499300947	0.5313287706925	0.0541741460679347	0.0236449717201541	0.00618785176389269	0.540395971798026
"Chrdl1"	0.0124055722771922	0.121016650760206	0.00449500800864893	0.975699346261375	0.0129919553769927	0.466511142104919	0.0184911899552539	0.102962534436514	0.027255027859204	0.000855108516870317	0.00618541665941796	0.540395971798026
"Tgoln1"	0.0174661801369742	0.31090103811018	0.00155321360814194	0.701118329865036	0.00184548003034519	0.809701141320347	0.00531040549000985	0.462858217607393	0.00965041193355269	0.0127012325200971	0.00621414732779502	0.542268431172013
"Serpinh1"	0.00211806716947079	0.00865749712458924	0.00410454740928477	0.969988836966419	0.0697964013145789	0.150624756681507	0.361085846973834	0.104486903192214	0.323699402952407	0.00128730685590655	0.006219377911173	0.542301197530466
"Ifit2"	0.00498009161990672	0.0954187502472115	0.000888774698874223	0.0641233625513964	0.00472637334830262	0.826278959495262	0.0680902130744888	0.354131636929678	0.309926148982792	0.0329797030047544	0.00622499160891787	0.542367292527499
"Efhd2"	0.038450417864709	0.150862161871498	0.111451496295189	0.668085813915077	0.392352265430792	0.752485503990129	0.687925259943793	0.000644668449007295	0.701567166883771	0.0466112890925213	0.00623065946652335	0.542437999622111
"Ppp1r3f"	0.109238958069913	0.223170055258114	0.0325034375436323	0.259785819538279	0.00771148982457084	0.735609177085181	0.00222875189137096	0.447371695963649	0.00103688840806814	0.455278780276217	0.00630048746840461	0.548089995378527
"Scgb1c1"	0.0154640211625237	0.0864310362241012	0.0231594583542491	0.818753261919171	0.111950141510765	0.606012912516048	0.158221565760175	0.637707909903081	0.128882912059912	0.000702344557304228	0.00642157323528292	0.558188723352523
"Fam101b"	0.00937742808925206	0.431500857246346	0.00785251000433901	0.222240966012356	0.0242541169931274	0.409991244876067	0.0308012417485199	0.613686324523971	0.0339599796800795	0.000836409767745822	0.00650724684635506	0.564852722151477
"Gpr126"	0.00663641277786923	0.102027900006094	0.00409923089262821	0.182996755427793	0.0163257653959142	0.185857879532999	0.0213074158785724	0.658838502730996	0.0125656268390065	0.00106755081680299	0.00650835189792565	0.564852722151477
"Kifc3"	0.00474569681925317	0.00961814297981465	0.0262360547128277	0.546066763562676	0.28683199922405	0.886467899968531	0.693574937635106	0.0298022789126716	0.745391258778981	0.000862246250482466	0.00651695951284181	0.565160637353927
"Elmsan1"	0.109095763244349	0.878336362093255	0.0114115372510871	0.403351834084929	0.00158779561019258	0.816324078652565	0.00161163173844044	0.514725672084906	0.00520099446821207	0.224900772150989	0.0065315635340385	0.565987688840655
"Chmp7"	0.0304405659542438	0.0988750455641025	0.00698613314711587	0.598972075259544	0.0368354859234599	0.94229547909757	0.211134774197807	0.934122243672624	0.386771504804857	0.000749131920010941	0.00657959680348585	0.569707998682952
"Ddah1"	0.00093874280868518	0.236539755886561	0.00284466898126551	0.938345133407444	0.0311674493986881	0.0566738197457083	0.149953852707631	0.154779041093037	0.301725950170247	0.0207026191007022	0.00659439226132674	0.570546809654944
"Lef1"	0.0757868430560182	0.00232439019341955	0.100913290305164	0.628922343922254	0.450591734823949	0.884536813773388	0.728796562707575	0.513688529080344	0.722723234838355	0.000954448129946716	0.00672940475038808	0.581362556669989
"Acsl6"	0.0281847781128102	0.22103713197606	0.0653549284620919	0.803944734200695	0.220073695345629	0.18844015864735	0.264293459394715	0.00474038270285738	0.256411560382943	0.000826032324749474	0.00672981050361698	0.581362556669989
"Swi5"	0.309002107248601	0.397073362881263	0.443099145322124	0.704620416336954	0.438894982003317	0.184946239577781	0.357876915910869	0.00068146457520255	0.281852360155389	0.323708459332275	0.00675459029294578	0.583052257951948
"Gprc5b"	0.057086900812752	0.523397939571682	0.0157608114707573	0.554347291834769	0.00501239893559101	0.146590969334111	0.00184364887936749	0.348447240658402	0.00164993956158832	0.0432835657356957	0.00685375484767659	0.590243667402853
"Amer2"	0.0441944274421225	0.00350396733297421	0.0239488033597266	0.032772775696991	0.149592143269164	0.905265980901358	0.422798646440591	0.868604530653159	0.41427691091713	0.000917159778840918	0.00684508686750129	0.590243667402853
"Usp53"	0.0908756268349352	0.358273326280868	0.147299958035713	0.976297154672663	0.574099288037031	0.0966159731007173	0.824724175444659	0.660157955015021	0.767900694304524	0.000673895108738798	0.00685191558035103	0.590243667402853
"0610009O20Rik"	0.184764340922891	0.846432118115572	0.582710110553905	0.94735211063272	0.80513615255915	0.0617572786753302	0.719997354503241	0.00068055565791715	0.617472753107597	0.466787109250542	0.00686446963168386	0.590710977859047
"Ccdc112"	0.0660382399679624	0.308784693617661	0.169817221042931	0.69672441277014	0.290916058752244	0.932931917196466	0.385590301001438	0.000694437095809964	0.450337830636306	0.517368309128004	0.00689826660577086	0.593162340748636
"Arhgap1"	0.00896561238533435	0.320501286845393	0.0084657115029522	0.318802526198191	0.0446408253196279	0.883494876776819	0.0434733999121586	0.657477362880385	0.0281633104755425	0.000875490485008492	0.0069123860907947	0.593919222496238
"Nefh"	0.243702354147968	0.662272821401852	0.550181768014413	0.86194553871377	0.689637398695706	0.538576117229483	0.626461478699215	0.000694445313395821	0.626980790445357	0.420234947016184	0.00699249707627336	0.600340639114295
"Cntn1"	0.00285814550279696	0.111621981392382	0.00208914291212473	0.453647579692364	0.00941090062827949	0.413463073445144	0.0134416604725395	0.129314431340743	0.0128010953271213	0.00312806601324119	0.007020906643328	0.60169328571759
"Acadsb"	0.00659554714756924	0.0255437709070235	0.00111189252280121	0.945505098185767	0.00789169347421513	0.277043128476602	0.0616256268418881	0.901015955139323	0.144930114566391	0.00472455371722137	0.00701394091658036	0.60169328571759
"Ppm1h"	0.0880768161690379	0.064313336229324	0.175712537004554	0.857824297546533	0.495754910767364	0.488441563022428	0.573244164282449	0.00109403939363001	0.41783315784489	0.00206546795663595	0.00702441255233843	0.60169328571759
"Pgam1"	0.0035179993663459	0.178335550115902	0.00272896688319861	0.981646917181486	0.0448673912240963	0.412375924742701	0.443243492199677	0.6339561095961	0.706145015736692	0.00127060290523062	0.00710065368184654	0.607757834700607
"Zfp831"	0.228551397752401	0.176493445940061	0.119851204687095	0.465766463564857	0.294246656513245	0.558850430806906	0.445379630222412	0.930921893824088	0.483568608325654	0.000713704976070988	0.00710951309302765	0.608050188939316
"Tsc22d4"	0.0391804230952465	0.148369970973968	0.0364841026570729	0.52794499150748	0.184704140697607	0.534081931208805	0.429942460974038	0.680610664747343	0.601560929174165	0.000745474591229055	0.00713049085630812	0.609377740364689
"Gm3893"	0.154394217689297	0.688485371708105	0.0454806844905554	0.656028477932851	0.00850068429221349	0.349512521740749	0.00209490552480935	0.343597539383712	0.00130259124050953	0.18509539997805	0.00716866700761498	0.612171926895877
"Ak4"	0.00713528052233042	0.398040055546576	0.0289602108923546	0.714069638706599	0.156493376081908	0.856862531130387	0.287614546148596	0.000961738017691508	0.381532617937201	0.00571515382693939	0.00718839321433173	0.613387505553758
"Unc79"	0.0418127531510449	0.0209026446700707	0.0742187797838623	0.189676918849556	0.324737466253093	0.552840224014788	0.50941298660705	0.446167105033019	0.422956841058578	0.000771924851704623	0.00720600842094554	0.61442123367141
"Btg1"	0.00115080818995985	0.0591909545461433	0.00486369279751549	0.803361045894949	0.0544578811144762	0.334555063256457	0.202221646804195	0.197745977139259	0.319288658501942	0.00375436730358237	0.00722525416195474	0.615592306459612
"Iqsec1"	0.0391972211551738	0.0147192939916845	0.0908534369659095	0.703029385121312	0.403012030389096	0.331187262731086	0.503134512258669	0.465140276888069	0.392063328275278	0.000784160931006887	0.00723910097806646	0.616301955788812
"Jhdm1d"	0.0181135285085018	0.189477933226075	0.00547781175385659	0.283585768111308	0.0191595167440129	0.658153801728411	0.0550940011177533	0.326435705566336	0.0649616808778739	0.000956254921491433	0.00726571703007051	0.617690177895767
"Map7"	0.0121791325732693	0.205789514478524	0.0124273818558192	0.852767461418677	0.113698924228541	0.540638034152937	0.232951664828246	0.619580853213015	0.334514361009842	0.000830895619037355	0.00726646714770451	0.617690177895767
"Tmx3"	0.0731844572264316	0.396011029465795	0.0161225183977299	0.097304055565175	0.00342689772789618	0.598271132514509	0.00182694894445808	0.305102070614202	0.00228869652109423	0.488409250882801	0.00733111527685226	0.622711723507636
"1110032F04Rik"	0.0195802023759976	0.296128227031182	0.0867264096111034	0.907314473300359	0.511317206871164	0.842771983154411	0.769848602918651	0.0539193670303271	0.781211602720811	0.000768994924983334	0.00735411106003925	0.62419033717799
"Clip2"	0.00736296844149655	0.100942863835996	0.00184702396584656	0.73862380145532	0.00324033868174	0.259231080186499	0.00580436809194288	0.939333935173148	0.00894704449194685	0.0111765502866561	0.00739203643525566	0.626308500848531
"Gap43"	0.0216952585635411	0.499814009132172	0.0831897370539647	0.432628583171626	0.139041310685159	0.27370866293575	0.0874225580499177	0.000820373213857349	0.0763122893008929	0.0243281437537319	0.00739588850792172	0.626308500848531
"Rasa4"	0.0321554315499775	0.0675391815964972	0.0687557692629674	0.409532625420195	0.307578562989088	0.0419157051849794	0.536568740534598	0.453666288974764	0.687844594691492	0.000788918880041467	0.00739375329628533	0.626308500848531
"Ypel2"	0.0176287558540379	0.0455991303955439	0.0543540194842308	0.361735431206435	0.0944753630263309	0.561928712051301	0.108635151911481	0.000827836895651874	0.125618627975692	0.0613864763678526	0.00741586073475631	0.627524058179302
