	mob.tsv	average
Chtop	0.4910000000000004	0.17268548916612897
Gtpbp5	0.5850000000000004	0.23440577806961227
Rasl11b	0.6540000000000005	0.27971109652004156
Zxdb	0.4850000000000004	0.168745896257396
Ttc9c	0.47900000000000037	0.16480630334866303
Efna5	0.45100000000000035	0.14642153644124242
Cfh	0.3730000000000003	0.09520682862771368
Mfsd5	0.6030000000000004	0.2462245567958112
Ppfia4	0.5070000000000003	0.18319107025608353
Kcnb2	1.3199999999999654	0.717005909389379
Gdap1	0.47500000000000037	0.16217990807617436
Inf2	0.7000000000000005	0.30991464215366105
Zswim1	0.4120000000000003	0.12081418253447805
Stk16	0.4910000000000004	0.17268548916612897
Calm2	0.5440000000000004	0.20748522652660356
Diras2	0.43800000000000033	0.1378857518056543
Phb	0.7160000000000005	0.3204202232436157
S100a10	0.6880000000000005	0.3020354563361951
Scd1	0.6620000000000005	0.28496388706501885
Gns	0.45500000000000035	0.14904793171373107
Myo1c	0.36300000000000027	0.08864084044649205
Anks1	0.5730000000000004	0.2265265922521463
Lbh	0.5390000000000004	0.20420223243599275
Cdk2ap1	0.47300000000000036	0.16086671043993003
Reck	0.4310000000000003	0.13328956007879916
Trim28	0.6230000000000004	0.25935653315825447
Hnrpdl	0.43300000000000033	0.1346027577150435
G3bp2	0.5530000000000004	0.21339461588970304
X1500011B03Rik	0.5490000000000004	0.2107682206172144
Sorcs2	0.4210000000000003	0.12672357189757752
Elavl4	0.5720000000000004	0.22586999343402414
Chchd5	0.5280000000000004	0.19697964543664895
Smad5	0.5110000000000003	0.18581746552857217
Ei24	0.5980000000000004	0.2429415627052004
Hmgn5	0.48000000000000037	0.1654629021667852
Sirt3	0.45300000000000035	0.14773473407748675
Ift46	0.5420000000000004	0.20617202889035924
Kctd15	0.46600000000000036	0.15627051871307487
Asrgl1	0.47000000000000036	0.15889691398556352
Ak2	0.5230000000000004	0.19369665134603814
Actr2	0.45500000000000035	0.14904793171373107
Mrps21	0.5240000000000004	0.1943532501641603
Pcsk1n	0.47400000000000037	0.1615233092580522
Cul4b	0.5750000000000004	0.22783978988839063
AU040320	0.5230000000000004	0.19369665134603814
Clpx	0.5700000000000004	0.22455679579777982
Gabbr1	0.5730000000000004	0.2265265922521463
Ptk2	0.6150000000000004	0.2541037426132772
Lrp4	0.5800000000000004	0.23112278397900146
Pkd2	0.5060000000000003	0.18253447143796137
Prpf39	0.4920000000000004	0.17334208798425113
Ophn1	0.5570000000000004	0.2160210111621917
Ubn1	0.5330000000000004	0.20026263952725978
Tmem158	1.1399999999999852	0.5988181221274027
Ttc39c	0.7170000000000005	0.3210768220617378
Bhlhb9	0.46400000000000036	0.15495732107683055
Rtel1	0.5260000000000004	0.19566644780040462
Atg14	0.5750000000000004	0.22783978988839063
Dnaja1	0.4230000000000003	0.12803676953382184
Nme1	0.5770000000000004	0.22915298752463495
Fam178a	0.6500000000000005	0.2770847012475529
Snx17	0.44500000000000034	0.14248194353250945
Tspan13	0.46700000000000036	0.15692711753119704
Man2a1	0.5150000000000003	0.18844386080106082
Josd2	0.7060000000000005	0.313854235062394
Ablim3	0.9610000000000007	0.4812869336835457
Tpcn1	0.44700000000000034	0.14379514116875378
Gnptg	0.4910000000000004	0.17268548916612897
Gpd1l	0.5640000000000004	0.22061720288904685
Fuom	0.5120000000000003	0.18647406434669433
X2410127L17Rik	0.5030000000000003	0.18056467498359488
Zfr	0.48100000000000037	0.16611950098490735
Tmem50a	0.44100000000000034	0.13985554826002078
Ckap5	0.44800000000000034	0.14445173998687594
Fxyd6	0.5740000000000004	0.22718319107026846
Abtb2	0.5930000000000004	0.2396585686145896
Rab37	0.6460000000000005	0.27445830597506427
Rgma	0.45000000000000034	0.14576493762312026
Ube2v2	0.5460000000000004	0.20879842416284788
Anxa7	0.46500000000000036	0.1556139198949527
Marcksl1	0.5640000000000004	0.22061720288904685
Tk2	0.5230000000000004	0.19369665134603814
Dhcr24	0.6500000000000005	0.2770847012475529
Gria3	0.8100000000000006	0.38214051214709904
Cpne8	0.5160000000000003	0.18910045961918298
Vcan	0.4820000000000004	0.16677609980302951
Lrrc4c	0.4130000000000003	0.12147078135260021
St13	0.5680000000000004	0.2232435981615355
Ankzf1	0.4080000000000003	0.11818778726198939
Uqcrb	0.5720000000000004	0.22586999343402414
Cdk10	0.5010000000000003	0.17925147734735053
Nat8l	0.9720000000000008	0.4885095206828895
Chmp2a	0.45400000000000035	0.1483913328956089
Meis3	0.7700000000000006	0.3558765594222125
Cpe	0.5540000000000004	0.2140512147078252
Cgnl1	0.4820000000000004	0.16677609980302951
Map4k4	0.5760000000000004	0.2284963887065128
Slc31a1	0.5310000000000004	0.19894944189101543
Hsf1	0.6340000000000005	0.26657912015759827
Tma7	0.46000000000000035	0.1523309258043419
Cstf2	0.45300000000000035	0.14773473407748675
Tbca	0.5120000000000003	0.18647406434669433
Kbtbd4	0.7100000000000005	0.3164806303348827
Ddx17	0.4860000000000004	0.16940249507551816
Ccdc43	0.5530000000000004	0.21339461588970304
Arhgef6	0.5450000000000004	0.20814182534472572
Ran	0.46600000000000036	0.15627051871307487
Ogfrl1	0.6350000000000005	0.26723571897572046
Tstd3	0.6160000000000004	0.25476034143139936
X1110001J03Rik	0.4160000000000003	0.12344057780696671
Cetn2	0.3950000000000003	0.10965200262640128
Grik2	0.6300000000000004	0.2639527248851096
Pfkfb3	0.5670000000000004	0.22258699934341333
Dnalc1	0.5210000000000004	0.19238345370979382
Mll1	0.5800000000000004	0.23112278397900146
Cox7c	0.6310000000000004	0.2646093237032318
Snrnp27	0.5300000000000004	0.19829284307289327
Spast	0.44800000000000034	0.14445173998687594
Mib2	0.5830000000000004	0.23309258043336795
Crot	0.5450000000000004	0.20814182534472572
Bpnt1	0.43600000000000033	0.13657255416940997
Necab2	0.9610000000000007	0.4812869336835457
Alas2	0.3850000000000003	0.10308601444517963
Dusp22	0.4960000000000004	0.1759684832567398
Tmem184c	0.4840000000000004	0.16808929743927384
X2410016O06Rik	0.6880000000000005	0.3020354563361951
H3f3b	0.4870000000000004	0.17005909389364032
Krr1	0.44700000000000034	0.14379514116875378
Itpa	0.5220000000000004	0.19304005252791598
Atp6v0a1	0.5150000000000003	0.18844386080106082
Mrps33	0.6770000000000005	0.2948128693368513
Pnck	0.7310000000000005	0.33026920551544814
Seh1l	0.6120000000000004	0.25213394615891066
Osbp2	0.5860000000000004	0.23506237688773443
Frmd8	0.5240000000000004	0.1943532501641603
Maneal	0.5580000000000004	0.21667760998031385
Ntrk2	0.44300000000000034	0.14116874589626513
Gabarapl2	0.5320000000000004	0.1996060407091376
Ppt1	0.43900000000000033	0.13854235062377646
Ftsj1	0.47300000000000036	0.16086671043993003
Med10	0.7580000000000006	0.34799737360474653
Magi2	0.6510000000000005	0.27774130006567505
Thumpd3	0.6180000000000004	0.2560735390676437
Aplp1	0.6600000000000005	0.2836506894287745
Cct4	0.5530000000000004	0.21339461588970304
B230219D22Rik	0.46500000000000036	0.1556139198949527
Hsd17b11	0.4280000000000003	0.13131976362443268
C1galt1c1	0.4970000000000004	0.17662508207486197
Med1	0.5720000000000004	0.22586999343402414
Med25	0.45800000000000035	0.15101772816809758
Usp7	0.4910000000000004	0.17268548916612897
Polr2c	0.44000000000000034	0.13919894944189862
Glrx2	0.4840000000000004	0.16808929743927384
Gnb1	0.3910000000000003	0.10702560735391262
Ubiad1	0.5360000000000004	0.20223243598162627
X6820431F20Rik	0.5270000000000004	0.1963230466185268
Akap11	0.5860000000000004	0.23506237688773443
Bri3	0.5930000000000004	0.2396585686145896
Ric8	0.5020000000000003	0.1799080761654727
Klf9	0.5220000000000004	0.19304005252791598
Txndc16	0.5070000000000003	0.18319107025608353
Tbc1d10a	0.4960000000000004	0.1759684832567398
Opa1	0.4900000000000004	0.1720288903480068
Dennd4a	0.47600000000000037	0.16283650689429652
Zfp518b	0.6730000000000005	0.29218647406436266
Hccs	0.46000000000000035	0.1523309258043419
Grm5	0.6620000000000005	0.28496388706501885
Clptm1	0.5620000000000004	0.2193040052528025
Naa50	0.5040000000000003	0.18122127380171704
Ppia	0.5810000000000004	0.23177938279712362
Zcchc17	0.4290000000000003	0.13197636244255484
X1110008P14Rik	0.6210000000000004	0.25804333552201014
Gramd3	0.5320000000000004	0.1996060407091376
Usp30	0.4850000000000004	0.168745896257396
Midn	0.45000000000000034	0.14576493762312026
Wdr60	0.7410000000000005	0.33683519369666975
Ddx1	0.5210000000000004	0.19238345370979382
Prmt5	0.6240000000000004	0.26001313197637665
Camkv	0.7330000000000005	0.33158240315169246
Nasp	0.6880000000000005	0.3020354563361951
Rraga	0.47300000000000036	0.16086671043993003
Sirt1	0.5520000000000004	0.21273801707158088
Rundc1	0.5050000000000003	0.1818778726198392
Hs3st3b1	0.5390000000000004	0.20420223243599275
Trappc2l	0.4820000000000004	0.16677609980302951
Alkbh5	0.5830000000000004	0.23309258043336795
Flcn	0.5480000000000004	0.21011162179909224
Tfap4	0.3940000000000003	0.10899540380827911
Mbnl1	0.4820000000000004	0.16677609980302951
Tmem134	0.4970000000000004	0.17662508207486197
Tmem47	0.5030000000000003	0.18056467498359488
St8sia1	0.5730000000000004	0.2265265922521463
Rab21	0.4840000000000004	0.16808929743927384
Pnrc1	0.44300000000000034	0.14116874589626513
Hspa14	0.5880000000000004	0.23637557452397875
Hsbp1	0.44700000000000034	0.14379514116875378
Amfr	0.5410000000000004	0.20551543007223708
Morf4l2	0.43700000000000033	0.13722915298753213
Msl2	0.46900000000000036	0.15824031516744136
Dnajc24	0.5510000000000004	0.21208141825345872
Ccng1	0.44600000000000034	0.14313854235063161
Pex14	0.5090000000000003	0.18450426789232785
Btbd1	0.5230000000000004	0.19369665134603814
Gprin1	0.7830000000000006	0.36441234405780065
Hnrnpm	0.5770000000000004	0.22915298752463495
Pid1	0.7180000000000005	0.32173342087986
Ccdc132	0.6440000000000005	0.2731451083388199
Hsp90aa1	0.4870000000000004	0.17005909389364032
Adarb1	0.4920000000000004	0.17334208798425113
Clpp	0.45300000000000035	0.14773473407748675
Vps29	0.3700000000000003	0.09323703217334718
Sbds	0.5310000000000004	0.19894944189101543
Atad2b	0.4840000000000004	0.16808929743927384
Heatr5b	0.5330000000000004	0.20026263952725978
Rab14	0.3880000000000003	0.10505581089954613
Plekhh2	0.5170000000000003	0.18975705843730514
Erh	0.47900000000000037	0.16480630334866303
Maf	0.4180000000000003	0.12475377544321103
Ubl5	0.46100000000000035	0.15298752462246407
Agpat5	0.5640000000000004	0.22061720288904685
Unc5c	0.43200000000000033	0.13394615889692132
Dgkz	0.7880000000000006	0.36769533814841143
Ube2v1	0.7590000000000006	0.3486539724228687
Ost4	0.5100000000000003	0.18516086671045
Fam214b	0.4000000000000003	0.11293499671701208
Mphosph9	0.4090000000000003	0.11884438608011157
Dgke	0.48000000000000037	0.1654629021667852
Tex2	0.4900000000000004	0.1720288903480068
Hirip3	0.5500000000000004	0.21142481943533656
Ramp1	0.4840000000000004	0.16808929743927384
Laptm4b	0.4190000000000003	0.1254103742613332
Mrpl46	0.5480000000000004	0.21011162179909224
Dedd	0.5510000000000004	0.21208141825345872
Dpysl4	0.46500000000000036	0.1556139198949527
Akt1	0.5450000000000004	0.20814182534472572
Dlg4	0.6040000000000004	0.24688115561393337
X4933416I08Rik	0.3960000000000003	0.11030860144452344
Bzw2	0.5110000000000003	0.18581746552857217
Smarca5	0.5400000000000004	0.20485883125411491
Gcn1l1	0.9290000000000007	0.46027577150363647
X2810011L19Rik	0.45600000000000035	0.14970453053185323
Gstm1	0.4100000000000003	0.11950098489823373
Fbxl16	0.4940000000000004	0.17465528562049548
Gm12709	0.5780000000000004	0.22980958634275714
Sall2	0.4940000000000004	0.17465528562049548
Syngr3	0.5160000000000003	0.18910045961918298
Smarca4	0.5320000000000004	0.1996060407091376
Dpf1	1.2359999999999747	0.6618516086671233
Stxbp6	0.5630000000000004	0.2199606040709247
Wscd1	0.5170000000000003	0.18975705843730514
Brd9	0.44400000000000034	0.1418253447143873
Ctso	0.43400000000000033	0.13525935653316565
Adar	0.5200000000000004	0.19172685489167166
Gabpb1	0.4830000000000004	0.16743269862115168
Tuba1c	0.8050000000000006	0.3788575180564882
Sys1	0.5480000000000004	0.21011162179909224
Arl4a	0.5700000000000004	0.22455679579777982
C1qtnf4	0.5220000000000004	0.19304005252791598
Ipo4	0.4150000000000003	0.12278397898884454
Pex5	0.5100000000000003	0.18516086671045
Inpp5k	0.46300000000000036	0.1543007222587084
Timp3	0.6260000000000004	0.261326329612621
Nop56	0.5610000000000004	0.21864740643468034
Mgat3	0.5130000000000003	0.1871306631648165
Sik3	0.5010000000000003	0.17925147734735053
Prss56	0.5040000000000003	0.18122127380171704
Slc2a13	0.46900000000000036	0.15824031516744136
Myo5a	0.5260000000000004	0.19566644780040462
Sox7	0.4890000000000004	0.17137229152988465
Cdc25a	0.5930000000000004	0.2396585686145896
Slc38a5	0.45300000000000035	0.14773473407748675
Fryl	0.4910000000000004	0.17268548916612897
X1110032A03Rik	0.5430000000000004	0.2068286277084814
Chga	0.45900000000000035	0.15167432698621974
S1pr3	0.4970000000000004	0.17662508207486197
Aldoart1	0.5410000000000004	0.20551543007223708
Hip1r	0.5060000000000003	0.18253447143796137
Ubc	0.4970000000000004	0.17662508207486197
Hmgcs1	0.5030000000000003	0.18056467498359488
Atp6v1g2	0.5370000000000004	0.20288903479974843
X1110057K04Rik	0.6030000000000004	0.2462245567958112
Fosb	0.6890000000000005	0.30269205515431724
Col9a2	0.45700000000000035	0.1503611293499754
Thtpa	0.6080000000000004	0.249507550886422
Ppp2ca	0.46800000000000036	0.1575837163493192
Gpd2	0.4170000000000003	0.12409717662508887
Mroh1	0.47600000000000037	0.16283650689429652
Exoc2	0.4820000000000004	0.16677609980302951
Ankrd46	0.46300000000000036	0.1543007222587084
Slc4a7	0.6440000000000005	0.2731451083388199
Cbfa2t2	0.5730000000000004	0.2265265922521463
Ptprg	0.4940000000000004	0.17465528562049548
Stim1	0.5220000000000004	0.19304005252791598
Rab11a	0.4090000000000003	0.11884438608011157
Trpc7	0.36300000000000027	0.08864084044649205
Syt1	0.5320000000000004	0.1996060407091376
Ppm1l	0.4950000000000004	0.17531188443861764
Ipo13	0.6410000000000005	0.27117531188445343
Abhd14b	0.4010000000000003	0.11359159553513426
Zc3h7a	0.5340000000000004	0.20091923834538195
Edn1	0.3860000000000003	0.10374261326330181
Slc25a22	0.6090000000000004	0.2501641497045442
C4b	0.5960000000000004	0.24162836506895607
X1700113A16Rik	0.4980000000000004	0.17728168089298413
Tmem38a	0.4830000000000004	0.16743269862115168
Rnf4	0.6180000000000004	0.2560735390676437
Lrrc58	0.46500000000000036	0.1556139198949527
Dcaf7	0.5550000000000004	0.21470781352594737
Plce1	0.45700000000000035	0.1503611293499754
Rdh14	0.6220000000000004	0.25869993434013233
Kit	0.5220000000000004	0.19304005252791598
Col4a5	0.3780000000000003	0.0984898227183245
Hs3st2	0.45200000000000035	0.14707813525936458
Pdcd2l	0.5320000000000004	0.1996060407091376
Exd2	0.5930000000000004	0.2396585686145896
Cul5	0.5310000000000004	0.19894944189101543
Frs2	0.5360000000000004	0.20223243598162627
Hipk3	0.4870000000000004	0.17005909389364032
Dicer1	0.5010000000000003	0.17925147734735053
Pum1	0.5390000000000004	0.20420223243599275
Ncoa3	0.43200000000000033	0.13394615889692132
Ube2s	0.6720000000000005	0.29152987524624047
Cttnbp2	0.6120000000000004	0.25213394615891066
Fam135a	0.5300000000000004	0.19829284307289327
Tspan7	0.47500000000000037	0.16217990807617436
Rev3l	0.45400000000000035	0.1483913328956089
Fndc1	0.6540000000000005	0.27971109652004156
Ypel5	0.9450000000000007	0.4707813525935911
Lamb2	0.44500000000000034	0.14248194353250945
Erp44	0.5280000000000004	0.19697964543664895
Rbbp9	0.47800000000000037	0.16414970453054087
Smg1	0.47000000000000036	0.15889691398556352
Vcl	0.5040000000000003	0.18122127380171704
B3galnt1	0.6060000000000004	0.2481943532501777
Etfa	0.47800000000000037	0.16414970453054087
Ccdc73	0.5070000000000003	0.18319107025608353
Ssb	0.47400000000000037	0.1615233092580522
Zbtb4	0.6250000000000004	0.2606697307944988
Slc25a11	0.48000000000000037	0.1654629021667852
Esrra	0.6890000000000005	0.30269205515431724
Plekha3	0.5310000000000004	0.19894944189101543
X9530068E07Rik	0.4120000000000003	0.12081418253447805
Myg1	0.5120000000000003	0.18647406434669433
Hist1h2ac	0.44900000000000034	0.1451083388049981
Fuca1	0.5010000000000003	0.17925147734735053
Arpc5	0.46000000000000035	0.1523309258043419
Dmwd	0.6370000000000005	0.2685489166119648
Nrxn1	0.6060000000000004	0.2481943532501777
Ubtf	0.6040000000000004	0.24688115561393337
Fam96a	0.4950000000000004	0.17531188443861764
Cdo1	0.7110000000000005	0.31713722915300485
Fundc1	0.45100000000000035	0.14642153644124242
Rgs17	0.5600000000000004	0.21799080761655817
Rfx7	0.44900000000000034	0.1451083388049981
Dclk2	0.5930000000000004	0.2396585686145896
X5031425E22Rik	0.6580000000000005	0.2823374917925302
Capn7	0.6390000000000005	0.2698621142482091
Slc7a10	0.4240000000000003	0.128693368351944
Rbm26	0.5370000000000004	0.20288903479974843
Rsad2	0.4170000000000003	0.12409717662508887
Dnajc11	0.4880000000000004	0.17071569271176248
Gid8	0.4920000000000004	0.17334208798425113
Tsen34	0.5300000000000004	0.19829284307289327
Ankrd13a	0.5850000000000004	0.23440577806961227
Tceal3	0.45800000000000035	0.15101772816809758
Arpp21	0.7580000000000006	0.34799737360474653
Arcn1	0.47300000000000036	0.16086671043993003
Gmds	0.6020000000000004	0.24556795797768904
Wdr89	0.45800000000000035	0.15101772816809758
A830010M20Rik	0.6100000000000004	0.25082074852266634
Odc1	0.4270000000000003	0.1306631648063105
Sept7	0.4960000000000004	0.1759684832567398
Slc16a2	0.5820000000000004	0.23243598161524578
Rab5c	0.5550000000000004	0.21470781352594737
Phf2	0.6420000000000005	0.27183191070257556
Fkbp2	0.5020000000000003	0.1799080761654727
Auh	0.6060000000000004	0.2481943532501777
Arid1a	0.48000000000000037	0.1654629021667852
Arhgap21	0.43200000000000033	0.13394615889692132
Mcat	0.5400000000000004	0.20485883125411491
Bbip1	0.46300000000000036	0.1543007222587084
Chgb	0.4160000000000003	0.12344057780696671
Calm3	0.5160000000000003	0.18910045961918298
Megf10	0.47200000000000036	0.16021011162180784
Arhgef18	0.5290000000000004	0.1976362442547711
Pgd	0.46500000000000036	0.1556139198949527
Armcx2	0.5140000000000003	0.18778726198293866
Rnf126	0.5420000000000004	0.20617202889035924
Coq10b	0.5150000000000003	0.18844386080106082
Sowaha	0.5330000000000004	0.20026263952725978
Psmd14	0.6650000000000005	0.28693368351938536
Zmym4	0.6260000000000004	0.261326329612621
Fat3	0.5320000000000004	0.1996060407091376
Ctgf	0.5700000000000004	0.22455679579777982
Fam5b	0.9040000000000007	0.4438608010505824
Lasp1	0.44100000000000034	0.13985554826002078
Zbtb45	0.5080000000000003	0.1838476690742057
Tubb5	0.6680000000000005	0.2889034799737518
Fam118b	0.6290000000000004	0.26329612606698743
Pak3	0.8000000000000006	0.3755745239658774
Pnpla6	0.5400000000000004	0.20485883125411491
Uba52	0.45400000000000035	0.1483913328956089
Ngfrap1	0.47600000000000037	0.16283650689429652
Tmem55b	0.5960000000000004	0.24162836506895607
Plgrkt	0.6520000000000005	0.27839789888379723
Zhx2	0.44900000000000034	0.1451083388049981
Krcc1	0.48000000000000037	0.1654629021667852
Atpaf1	0.6140000000000004	0.253447143795155
Akap1	0.45100000000000035	0.14642153644124242
