	V1_Human_Lymph_Node_filtered_feature_bc_matrix	average
AC025175.1	0.13999999999999999	0.07361963190184043
ARL15	0.5100000000000002	0.30061349693251527
LINC01033	0.02	0.0
SNX18	0.5800000000000003	0.34355828220858886
ESM1	0.21000000000000005	0.11656441717791406
GZMK	0.7200000000000004	0.4294478527607361
GZMA	0.6400000000000003	0.3803680981595091
GPX8	0.35000000000000014	0.20245398773006126
CCNO	0.18000000000000002	0.09815950920245393
DHX29	0.5600000000000003	0.33128834355828213
PLPP1	0.7000000000000004	0.41717791411042937
SLC38A9	0.5300000000000002	0.312883435582822
DDX4	0.02	0.0
IL31RA	0.02	0.0
IL6ST	0.6200000000000003	0.3680981595092024
AC008892.1	0.13999999999999999	0.07361963190184043
AC016596.1	0.24000000000000007	0.13496932515337418
ANKRD55	0.5000000000000002	0.2944785276073619
C5orf67	0.02	0.0
MAP3K1	0.6000000000000003	0.3558282208588956
SETD9	0.36000000000000015	0.20858895705521466
MIER3	0.5400000000000003	0.3190184049079754
AC008937.3	0.15	0.07975460122699381
GPBP1	0.6300000000000003	0.3742331288343557
PLK2	0.5000000000000002	0.2944785276073619
GAPT	0.6200000000000003	0.3680981595092024
RAB3C	0.12999999999999998	0.06748466257668705
AC016642.1	0.02	0.0
PDE4D	0.5900000000000003	0.34969325153374226
PART1	0.02	0.0
DEPDC1B	0.5400000000000003	0.3190184049079754
ELOVL7	0.4200000000000002	0.2453987730061349
AC104113.1	0.25000000000000006	0.14110429447852754
ERCC8	0.4300000000000002	0.2515337423312883
NDUFAF2	0.5600000000000003	0.33128834355828213
SMIM15	0.5700000000000003	0.33742331288343547
SMIM15-AS1	0.02	0.0
ZSWIM6	0.5700000000000003	0.33742331288343547
KIF2A	0.5700000000000003	0.33742331288343547
DIMT1	0.6100000000000003	0.361963190184049
IPO11	0.5600000000000003	0.33128834355828213
LRRC70	0.02	0.0
RNF180	0.24000000000000007	0.13496932515337418
SREK1IP1	0.5700000000000003	0.33742331288343547
CWC27	0.5300000000000002	0.312883435582822
AC092354.2	0.13999999999999999	0.07361963190184043
AC092354.1	0.02	0.0
ADAMTS6	0.3000000000000001	0.1717791411042944
AC025176.1	0.24000000000000007	0.13496932515337418
CENPK	0.5500000000000003	0.32515337423312873
PPWD1	0.6400000000000003	0.3803680981595091
TRIM23	0.5200000000000002	0.3067484662576686
TRAPPC13	0.5800000000000003	0.34355828220858886
SHLD3	0.36000000000000015	0.20858895705521466
SGTB	0.5700000000000003	0.33742331288343547
NLN	0.45000000000000023	0.263803680981595
AC010359.1	0.20000000000000004	0.11042944785276068
ERBIN	0.6400000000000003	0.3803680981595091
SREK1	0.6800000000000004	0.40490797546012264
MAST4	0.5500000000000003	0.32515337423312873
MAST4-AS1	0.060000000000000005	0.024539877300613484
CD180	0.7200000000000004	0.4294478527607361
PIK3R1	0.6600000000000004	0.39263803680981585
AC010280.2	0.02	0.0
SLC30A5	0.6100000000000003	0.361963190184049
AC010273.1	0.02	0.0
CCNB1	0.7700000000000005	0.460122699386503
CENPH	0.5600000000000003	0.33128834355828213
MRPS36	0.6500000000000004	0.3865030674846625
CDK7	0.5500000000000003	0.32515337423312873
CCDC125	0.4000000000000002	0.23312883435582815
AK6	0.6700000000000004	0.39877300613496924
TAF9	0.6200000000000003	0.3680981595092024
RAD17	0.6000000000000003	0.3558282208588956
MARVELD2	0.23000000000000007	0.1288343558282208
OCLN	0.48000000000000026	0.28220858895705514
GTF2H2C	0.19000000000000003	0.10429447852760731
SERF1B	0.02	0.0
SMN2	0.2700000000000001	0.15337423312883428
AC146944.4	0.36000000000000015	0.20858895705521466
SERF1A	0.02	0.0
SMN1	0.3200000000000001	0.18404907975460116
NAIP	0.6100000000000003	0.361963190184049
GTF2H2	0.36000000000000015	0.20858895705521466
BDP1	0.6000000000000003	0.3558282208588956
MCCC2	0.6600000000000004	0.39263803680981585
MAP1B	0.48000000000000026	0.28220858895705514
MRPS27	0.6900000000000004	0.411042944785276
PTCD2	0.48000000000000026	0.28220858895705514
ZNF366	0.05	0.01840490797546011
TNPO1	0.6500000000000004	0.3865030674846625
AC008972.1	0.07	0.03067484662576685
AC008972.2	0.02	0.0
FCHO2	0.49000000000000027	0.28834355828220853
TMEM171	0.15	0.07975460122699381
FOXD1	0.17	0.09202453987730055
AC099522.2	0.3200000000000001	0.18404907975460116
BTF3	0.5600000000000003	0.33128834355828213
ANKRA2	0.5800000000000003	0.34355828220858886
UTP15	0.5600000000000003	0.33128834355828213
ARHGEF28	0.17	0.09202453987730055
ENC1	0.6600000000000004	0.39263803680981585
HEXB	0.6600000000000004	0.39263803680981585
GFM2	0.5700000000000003	0.33742331288343547
NSA2	0.6300000000000003	0.3742331288343557
FAM169A	0.4000000000000002	0.23312883435582815
AC010501.1	0.02	0.0
GCNT4	0.6100000000000003	0.361963190184049
LINC01336	0.02	0.0
ANKRD31	0.10999999999999999	0.05521472392638031
HMGCR	0.5700000000000003	0.33742331288343547
COL4A3BP	0.6100000000000003	0.361963190184049
AC008897.3	0.02	0.0
POLK	0.5700000000000003	0.33742331288343547
AC010245.1	0.02	0.0
AC010245.2	0.35000000000000014	0.20245398773006126
ANKDD1B	0.24000000000000007	0.13496932515337418
POC5	0.5400000000000003	0.3190184049079754
SV2C	0.02	0.0
AC113404.1	0.02	0.0
IQGAP2	0.6300000000000003	0.3742331288343557
F2RL2	0.02	0.0
F2R	0.5700000000000003	0.33742331288343547
F2RL1	0.18000000000000002	0.09815950920245393
S100Z	0.3000000000000001	0.1717791411042944
CRHBP	0.2800000000000001	0.15950920245398764
AGGF1	0.5900000000000003	0.34969325153374226
AC008581.2	0.02	0.0
ZBED3	0.4300000000000002	0.2515337423312883
ZBED3-AS1	0.3200000000000001	0.18404907975460116
PDE8B	0.3000000000000001	0.1717791411042944
WDR41	0.6200000000000003	0.3680981595092024
TBCA	0.6400000000000003	0.3803680981595091
AP3B1	0.6200000000000003	0.3680981595092024
SCAMP1-AS1	0.5200000000000002	0.3067484662576686
SCAMP1	0.5500000000000003	0.32515337423312873
LHFPL2	0.7200000000000004	0.4294478527607361
ARSB	0.5200000000000002	0.3067484662576686
DMGDH	0.04	0.01226993865030674
BHMT2	0.05	0.01840490797546011
JMY	0.5600000000000003	0.33128834355828213
HOMER1	0.3300000000000001	0.19018404907975453
TENT2	0.6300000000000003	0.3742331288343557
CMYA5	0.060000000000000005	0.024539877300613484
THBS4	0.24000000000000007	0.13496932515337418
AC012636.1	0.18000000000000002	0.09815950920245393
SERINC5	0.5600000000000003	0.33128834355828213
ZFYVE16	0.5800000000000003	0.34355828220858886
AC008771.1	0.15	0.07975460122699381
FAM151B	0.12999999999999998	0.06748466257668705
ANKRD34B	0.02	0.0
LINC01337	0.17	0.09202453987730055
DHFR	0.6900000000000004	0.411042944785276
MSH3	0.4200000000000002	0.2453987730061349
RASGRF2-AS1	0.20000000000000004	0.11042944785276068
RASGRF2	0.5100000000000002	0.30061349693251527
CKMT2-AS1	0.4400000000000002	0.2576687116564417
CKMT2	0.18000000000000002	0.09815950920245393
ZCCHC9	0.5600000000000003	0.33128834355828213
ACOT12	0.02	0.0
SSBP2	0.7300000000000004	0.4355828220858895
AC026726.1	0.24000000000000007	0.13496932515337418
ATG10	0.4400000000000002	0.2576687116564417
ATP6AP1L	0.2800000000000001	0.15950920245398764
AC104118.1	0.3000000000000001	0.1717791411042944
TMEM167A	0.6400000000000003	0.3803680981595091
XRCC4	0.48000000000000026	0.28220858895705514
VCAN	0.5100000000000002	0.30061349693251527
EDIL3	0.26000000000000006	0.1472392638036809
AC113383.1	0.02	0.0
COX7C	0.5200000000000002	0.3067484662576686
RASA1	0.5900000000000003	0.34969325153374226
CCNH	0.6300000000000003	0.3742331288343557
AC018754.1	0.02	0.0
TMEM161B	0.5300000000000002	0.312883435582822
TMEM161B-AS1	0.5500000000000003	0.32515337423312873
LINC00461	0.02	0.0
MEF2C	0.7200000000000004	0.4294478527607361
MEF2C-AS1	0.3900000000000002	0.22699386503067479
CETN3	0.5600000000000003	0.33128834355828213
MBLAC2	0.46000000000000024	0.2699386503067484
POLR3G	0.4000000000000002	0.23312883435582815
LYSMD3	0.5600000000000003	0.33128834355828213
ADGRV1	0.02	0.0
LUCAT1	0.02	0.0
ARRDC3	0.6200000000000003	0.3680981595092024
ARRDC3-AS1	0.20000000000000004	0.11042944785276068
NR2F1-AS1	0.3900000000000002	0.22699386503067479
NR2F1	0.6700000000000004	0.39877300613496924
FAM172A	0.5300000000000002	0.312883435582822
POU5F2	0.060000000000000005	0.024539877300613484
KIAA0825	0.13999999999999999	0.07361963190184043
SLF1	0.47000000000000025	0.2760736196319018
MCTP1	0.4100000000000002	0.23926380368098152
FAM81B	0.02	0.0
TTC37	0.6100000000000003	0.361963190184049
ARSK	0.3900000000000002	0.22699386503067479
GPR150	0.23000000000000007	0.1288343558282208
RFESD	0.36000000000000015	0.20858895705521466
SPATA9	0.07	0.03067484662576685
RHOBTB3	0.4300000000000002	0.2515337423312883
GLRX	0.6400000000000003	0.3803680981595091
LINC01554	0.02	0.0
ELL2	0.6800000000000004	0.40490797546012264
MIR583HG	0.02	0.0
PCSK1	0.02	0.0
CAST	0.6500000000000004	0.3865030674846625
ERAP1	0.6000000000000003	0.3558282208588956
AC008906.1	0.02	0.0
AC008906.2	0.09	0.04294478527607358
AC009126.1	0.36000000000000015	0.20858895705521466
ERAP2	0.6200000000000003	0.3680981595092024
LNPEP	0.6500000000000004	0.3865030674846625
LIX1-AS1	0.21000000000000005	0.11656441717791406
LIX1	0.11999999999999998	0.06134969325153368
RIOK2	0.5800000000000003	0.34355828220858886
RGMB	0.5000000000000002	0.2944785276073619
RGMB-AS1	0.13999999999999999	0.07361963190184043
AC008522.1	0.08	0.03680981595092021
CHD1	0.6100000000000003	0.361963190184049
LINC02062	0.060000000000000005	0.024539877300613484
AC021086.1	0.02	0.0
FAM174A	0.48000000000000026	0.28220858895705514
ST8SIA4	0.6200000000000003	0.3680981595092024
SLCO4C1	0.09999999999999999	0.049079754601226946
PAM	0.6200000000000003	0.3680981595092024
GIN1	0.47000000000000025	0.2760736196319018
PPIP5K2	0.6100000000000003	0.361963190184049
C5orf30	0.4300000000000002	0.2515337423312883
NUDT12	0.38000000000000017	0.2208588957055214
EFNA5	0.38000000000000017	0.2208588957055214
FBXL17	0.5400000000000003	0.3190184049079754
LINC01023	0.36000000000000015	0.20858895705521466
FER	0.45000000000000023	0.263803680981595
AC008467.1	0.34000000000000014	0.1963190184049079
PJA2	0.6100000000000003	0.361963190184049
AC012603.1	0.11999999999999998	0.06134969325153368
MAN2A1	0.6200000000000003	0.3680981595092024
LINC01848	0.02	0.0
TMEM232	0.02	0.0
SLC25A46	0.6500000000000004	0.3865030674846625
TSLP	0.24000000000000007	0.13496932515337418
WDR36	0.6300000000000003	0.3742331288343557
CAMK4	0.7200000000000004	0.4294478527607361
STARD4	0.5200000000000002	0.3067484662576686
STARD4-AS1	0.05	0.01840490797546011
NREP	0.5600000000000003	0.33128834355828213
EPB41L4A	0.4000000000000002	0.23312883435582815
EPB41L4A-AS1	0.6300000000000003	0.3742331288343557
EPB41L4A-DT	0.11999999999999998	0.06134969325153368
APC	0.5800000000000003	0.34355828220858886
SRP19	0.6500000000000004	0.3865030674846625
REEP5	0.6100000000000003	0.361963190184049
DCP2	0.6500000000000004	0.3865030674846625
MCC	0.5200000000000002	0.3067484662576686
YTHDC2	0.6100000000000003	0.361963190184049
KCNN2	0.16	0.08588957055214719
TRIM36	0.10999999999999999	0.05521472392638031
PGGT1B	0.6100000000000003	0.361963190184049
AC008494.3	0.09	0.04294478527607358
CCDC112	0.45000000000000023	0.263803680981595
FEM1C	0.5300000000000002	0.312883435582822
TMED7-TICAM2	0.19000000000000003	0.10429447852760731
AC010226.1	0.4300000000000002	0.2515337423312883
TMED7	0.5900000000000003	0.34969325153374226
AC008549.2	0.02	0.0
CDO1	0.3200000000000001	0.18404907975460116
ATG12	0.6100000000000003	0.361963190184049
AP3S1	0.6400000000000003	0.3803680981595091
LVRN	0.02	0.0
ARL14EPL	0.02	0.0
AC034236.3	0.19000000000000003	0.10429447852760731
AC034236.2	0.46000000000000024	0.2699386503067484
COMMD10	0.5400000000000003	0.3190184049079754
SEMA6A	0.47000000000000025	0.2760736196319018
SEMA6A-AS1	0.3200000000000001	0.18404907975460116
LINC00992	0.02	0.0
LINC02147	0.11999999999999998	0.06134969325153368
LINC02148	0.02	0.0
LINC02215	0.02	0.0
AC093206.1	0.02	0.0
DTWD2	0.2700000000000001	0.15337423312883428
AC008629.1	0.09999999999999999	0.049079754601226946
DMXL1	0.6000000000000003	0.3558282208588956
TNFAIP8	0.6300000000000003	0.3742331288343557
HSD17B4	0.6200000000000003	0.3680981595092024
FAM170A	0.02	0.0
PRR16	0.21000000000000005	0.11656441717791406
SRFBP1	0.4300000000000002	0.2515337423312883
LOX	0.3300000000000001	0.19018404907975453
ZNF474	0.02	0.0
AC113349.2	0.02	0.0
SNCAIP	0.46000000000000024	0.2699386503067484
LINC02201	0.02	0.0
SNX2	0.6500000000000004	0.3865030674846625
SNX24	0.4100000000000002	0.23926380368098152
PPIC	0.5100000000000002	0.30061349693251527
PRDM6	0.16	0.08588957055214719
CEP120	0.6000000000000003	0.3558282208588956
CSNK1G3	0.5700000000000003	0.33742331288343547
LINC01170	0.09999999999999999	0.049079754601226946
ZNF608	0.47000000000000025	0.2760736196319018
AC112196.1	0.02	0.0
LINC02240	0.02	0.0
GRAMD2B	0.5000000000000002	0.2944785276073619
AC093535.1	0.02	0.0
ALDH7A1	0.5200000000000002	0.3067484662576686
PHAX	0.6000000000000003	0.3558282208588956
TEX43	0.02	0.0
LMNB1-DT	0.02	0.0
LMNB1	0.6300000000000003	0.3742331288343557
MARCH3	0.5100000000000002	0.30061349693251527
C5orf63	0.48000000000000026	0.28220858895705514
AC011416.3	0.02	0.0
MEGF10	0.02	0.0
PRRC1	0.6200000000000003	0.3680981595092024
CCDC192	0.02	0.0
LINC01184	0.5800000000000003	0.34355828220858886
SLC12A2	0.6000000000000003	0.3558282208588956
FBN2	0.34000000000000014	0.1963190184049079
SLC27A6	0.02	0.0
ISOC1	0.5600000000000003	0.33128834355828213
CHSY3	0.19000000000000003	0.10429447852760731
HINT1	0.5500000000000003	0.32515337423312873
LYRM7	0.5800000000000003	0.34355828220858886
CDC42SE2	0.6300000000000003	0.3742331288343557
RAPGEF6	0.6200000000000003	0.3680981595092024
FNIP1	0.5800000000000003	0.34355828220858886
MEIKIN	0.02	0.0
ACSL6	0.5100000000000002	0.30061349693251527
CSF2	0.02	0.0
P4HA2	0.3100000000000001	0.17791411042944777
PDLIM4	0.5900000000000003	0.34969325153374226
SLC22A4	0.13999999999999999	0.07361963190184043
SLC22A5	0.4400000000000002	0.2576687116564417
AC116366.3	0.3100000000000001	0.17791411042944777
AC116366.2	0.02	0.0
AC116366.1	0.05	0.01840490797546011
IRF1	0.6400000000000003	0.3803680981595091
IL5	0.02	0.0
RAD50	0.4200000000000002	0.2453987730061349
TH2LCRR	0.02	0.0
IL13	0.26000000000000006	0.1472392638036809
IL4	0.11999999999999998	0.06134969325153368
KIF3A	0.5000000000000002	0.2944785276073619
CCNI2	0.20000000000000004	0.11042944785276068
SEPT8	0.5900000000000003	0.34969325153374226
SOWAHA	0.07	0.03067484662576685
SHROOM1	0.3300000000000001	0.19018404907975453
GDF9	0.19000000000000003	0.10429447852760731
UQCRQ	0.6400000000000003	0.3803680981595091
LEAP2	0.4100000000000002	0.23926380368098152
AFF4	0.6500000000000004	0.3865030674846625
AC010240.3	0.02	0.0
ZCCHC10	0.6200000000000003	0.3680981595092024
HSPA4	0.6600000000000004	0.39263803680981585
WSPAR	0.02	0.0
C5orf15	0.6900000000000004	0.411042944785276
VDAC1	0.7100000000000004	0.42331288343558277
AC008608.2	0.36000000000000015	0.20858895705521466
TCF7	0.7900000000000005	0.47239263803680975
SKP1	0.6200000000000003	0.3680981595092024
PPP2CA	0.7100000000000004	0.42331288343558277
AC104109.2	0.02	0.0
CDKL3	0.26000000000000006	0.1472392638036809
UBE2B	0.6600000000000004	0.39263803680981585
AC109454.2	0.02	0.0
CDKN2AIPNL	0.5700000000000003	0.33742331288343547
LINC01843	0.02	0.0
JADE2	0.6500000000000004	0.3865030674846625
SAR1B	0.6300000000000003	0.3742331288343557
SEC24A	0.5900000000000003	0.34969325153374226
CAMLG	0.5900000000000003	0.34969325153374226
DDX46	0.6200000000000003	0.3680981595092024
C5orf24	0.5900000000000003	0.34969325153374226
TXNDC15	0.6200000000000003	0.3680981595092024
PCBD2	0.5100000000000002	0.30061349693251527
CATSPER3	0.23000000000000007	0.1288343558282208
PITX1	0.060000000000000005	0.024539877300613484
C5orf66	0.02	0.0
H2AFY	0.6800000000000004	0.40490797546012264
AC026691.1	0.08	0.03680981595092021
DCANP1	0.20000000000000004	0.11042944785276068
TIFAB	0.46000000000000024	0.2699386503067484
AC022092.1	0.02	0.0
CXCL14	0.7200000000000004	0.4294478527607361
SLC25A48	0.02	0.0
TGFBI	0.7000000000000004	0.41717791411042937
SMAD5-AS1	0.09	0.04294478527607358
SMAD5	0.5500000000000003	0.32515337423312873
SMIM32	0.04	0.01226993865030674
SPOCK1	0.15	0.07975460122699381
KLHL3	0.5500000000000003	0.32515337423312873
HNRNPA0	0.6100000000000003	0.361963190184049
AC106791.1	0.18000000000000002	0.09815950920245393
MYOT	0.02	0.0
PKD2L2	0.02	0.0
FAM13B	0.6200000000000003	0.3680981595092024
AC113382.1	0.02	0.0
NME5	0.09999999999999999	0.049079754601226946
BRD8	0.6300000000000003	0.3742331288343557
KIF20A	0.5100000000000002	0.30061349693251527
CDC23	0.6100000000000003	0.361963190184049
GFRA3	0.02	0.0
CDC25C	0.4100000000000002	0.23926380368098152
FAM53C	0.5900000000000003	0.34969325153374226
AC104116.1	0.02	0.0
KDM3B	0.6300000000000003	0.3742331288343557
REEP2	0.12999999999999998	0.06748466257668705
EGR1	0.7100000000000004	0.42331288343558277
ETF1	0.6200000000000003	0.3680981595092024
HSPA9	0.6600000000000004	0.39263803680981585
CTNNA1	0.6800000000000004	0.40490797546012264
LRRTM2	0.09999999999999999	0.049079754601226946
SIL1	0.6300000000000003	0.3742331288343557
MATR3	0.02	0.0
SNHG4	0.04	0.01226993865030674
PAIP2	0.6700000000000004	0.39877300613496924
AC135457.1	0.15	0.07975460122699381
SLC23A1	0.2700000000000001	0.15337423312883428
MZB1	0.7800000000000005	0.46625766871165636
PROB1	0.37000000000000016	0.21472392638036802
SPATA24	0.37000000000000016	0.21472392638036802
DNAJC18	0.48000000000000026	0.28220858895705514
ECSCR	0.5700000000000003	0.33742331288343547
SMIM33	0.02	0.0
TMEM173	0.6900000000000004	0.411042944785276
UBE2D2	0.6900000000000004	0.411042944785276
AC113361.1	0.3100000000000001	0.17791411042944777
CXXC5	0.7000000000000004	0.41717791411042937
CXXC5-AS1	0.02	0.0
AC008667.4	0.060000000000000005	0.024539877300613484
PSD2	0.02	0.0
NRG2	0.4200000000000002	0.2453987730061349
MALINC1	0.25000000000000006	0.14110429447852754
PURA	0.5600000000000003	0.33128834355828213
IGIP	0.5500000000000003	0.32515337423312873
CYSTM1	0.6000000000000003	0.3558282208588956
PFDN1	0.6300000000000003	0.3742331288343557
HBEGF	0.6100000000000003	0.361963190184049
AC008438.1	0.02	0.0
ANKHD1	0.5300000000000002	0.312883435582822
ANKHD1-EIF4EBP3	0.26000000000000006	0.1472392638036809
SRA1	0.6200000000000003	0.3680981595092024
EIF4EBP3	0.5200000000000002	0.3067484662576686
APBB3	0.5900000000000003	0.34969325153374226
SLC35A4	0.6200000000000003	0.3680981595092024
CD14	0.6800000000000004	0.40490797546012264
NDUFA2	0.6700000000000004	0.39877300613496924
TMCO6	0.5200000000000002	0.3067484662576686
IK	0.6200000000000003	0.3680981595092024
WDR55	0.6300000000000003	0.3742331288343557
DND1	0.38000000000000017	0.2208588957055214
HARS	0.6300000000000003	0.3742331288343557
HARS2	0.6100000000000003	0.361963190184049
ZMAT2	0.6400000000000003	0.3803680981595091
PCDHA1	0.10999999999999999	0.05521472392638031
PCDHA4	0.02	0.0
PCDHA7	0.02	0.0
PCDHA9	0.02	0.0
PCDHA10	0.02	0.0
PCDHAC1	0.02	0.0
PCDHAC2	0.02	0.0
PCDHB2	0.09	0.04294478527607358
PCDHB3	0.04	0.01226993865030674
AC244517.1	0.02	0.0
PCDHB4	0.10999999999999999	0.05521472392638031
PCDHB5	0.07	0.03067484662576685
PCDHB6	0.04	0.01226993865030674
PCDHB7	0.07	0.03067484662576685
PCDHB16	0.12999999999999998	0.06748466257668705
PCDHB9	0.02	0.0
PCDHB10	0.04	0.01226993865030674
PCDHB11	0.02	0.0
PCDHB12	0.02	0.0
PCDHB13	0.08	0.03680981595092021
PCDHB14	0.20000000000000004	0.11042944785276068
PCDHB15	0.16	0.08588957055214719
TAF7	0.6100000000000003	0.361963190184049
SLC25A2	0.02	0.0
AC005618.1	0.11999999999999998	0.06134969325153368
PCDHGA1	0.04	0.01226993865030674
PCDHGA2	0.02	0.0
PCDHGA3	0.02	0.0
PCDHGA5	0.05	0.01840490797546011
PCDHGA6	0.23000000000000007	0.1288343558282208
PCDHGA7	0.03	0.006134969325153368
PCDHGA8	0.02	0.0
PCDHGB6	0.19000000000000003	0.10429447852760731
PCDHGA10	0.02	0.0
PCDHGB7	0.02	0.0
PCDHGA11	0.02	0.0
AC005618.2	0.02	0.0
PCDHGA12	0.02	0.0
DIAPH1	0.6500000000000004	0.3865030674846625
AC008781.1	0.02	0.0
HDAC3	0.6400000000000003	0.3803680981595091
RELL2	0.5900000000000003	0.34969325153374226
FCHSD1	0.6500000000000004	0.3865030674846625
ARAP3	0.48000000000000026	0.28220858895705514
PCDH1	0.38000000000000017	0.2208588957055214
DELE1	0.6400000000000003	0.3803680981595091
