	melanoma.tsv	average
FCGR1B	0.2930000000000002	0.1861804222648827
PEAR1	0.2970000000000002	0.18873960332694295
SEMA4C	0.4310000000000003	0.2744721689059611
USP21	0.34000000000000025	0.21625079974409056
SYNRG	0.2770000000000002	0.17594369801664173
PTPRN2	0.2880000000000002	0.1829814459373074
RABL2B	0.5020000000000003	0.3198976327575304
RFTN2	0.32400000000000023	0.2060140754958496
PNRC2	0.6150000000000004	0.3921944977607323
GPAA1	0.3890000000000003	0.24760076775432854
SQSTM1	0.47300000000000036	0.30134357005759366
GOLGA8B	0.3730000000000003	0.23736404350608759
ACAP1	0.33500000000000024	0.21305182341651527
HMGCR	0.5080000000000003	0.3237364043506208
MAD1L1	0.45800000000000035	0.29174664107486775
TSTD1	0.5380000000000004	0.3429302623160726
HNRNPA2B1	0.5380000000000004	0.3429302623160726
QTRT1	0.3700000000000003	0.2354446577095424
SIN3B	0.3800000000000003	0.241842610364693
EXOC7	0.32200000000000023	0.20473448496481947
PNPLA4	0.4940000000000004	0.31477927063340994
IMMP1L	0.4980000000000004	0.3173384516954702
ST3GAL2	0.3980000000000003	0.2533589251439641
PROM2	0.10400000000000008	0.0652591170825362
C6orf62	0.4250000000000003	0.2706333973128707
RAB42	0.2800000000000002	0.1778630838131869
SDE2	0.3910000000000003	0.24888035828535868
SLC35D2	0.3880000000000003	0.2469609724888135
BAX	0.44600000000000034	0.284069097888687
MEGF6	0.3860000000000003	0.24568138195778338
CEP57	0.46900000000000036	0.29878438899553345
SAMD1	0.4140000000000003	0.2635956493922051
NR2F2	0.4260000000000003	0.27127319257838584
MRPS10	0.43900000000000033	0.2795905310300816
CCDC12	0.48000000000000037	0.3058221369161991
ITPR1	0.34700000000000025	0.220729366602696
SOX13	0.43200000000000033	0.27511196417147615
MOV10	0.45500000000000035	0.2898272552783226
MED7	0.4310000000000003	0.2744721689059611
C5orf30	0.4110000000000003	0.2616762635956599
ENGASE	0.3700000000000003	0.2354446577095424
CCDC88C	0.24000000000000019	0.1522712731925845
HAUS1	0.3850000000000003	0.2450415866922683
MATK	0.3780000000000003	0.24056301983366288
MRC1	0.35500000000000026	0.2258477287268165
ATRAID	0.4290000000000003	0.273192578374931
IDH3G	0.35900000000000026	0.22840690978887673
ZNF654	0.46600000000000036	0.29686500319898823
ENTPD1	0.3150000000000002	0.20025591810621404
CCDC97	0.4000000000000003	0.25463851567499424
UQCRH	0.3930000000000003	0.2501599488163888
NDUFA13	0.5390000000000004	0.34357005758158765
RNF7	0.4930000000000004	0.3141394753678949
WDR19	0.34900000000000025	0.22200895713372612
HERC1	0.44100000000000034	0.28087012156111174
CXorf21	0.1520000000000001	0.09596928982725912
RAB6A	0.5870000000000004	0.3742802303263106
RASAL3	0.4290000000000003	0.273192578374931
ZDHHC14	0.2670000000000002	0.1695457453614911
FAM21C	0.4190000000000003	0.2667946257197804
MYBL2	0.5090000000000003	0.32437619961613584
MACROD2	0.4040000000000003	0.25719769673705445
NUDT3	0.5770000000000004	0.36788227767116
ACTA2	0.5260000000000004	0.33525271912989185
IER3	0.6130000000000004	0.3909149072297022
ZNF783	0.34700000000000025	0.220729366602696
ZNF284	0.3740000000000003	0.23800383877160264
IFT80	0.4990000000000004	0.31797824696098526
TP53INP1	0.4280000000000003	0.27255278310941594
ARF6	0.45500000000000035	0.2898272552783226
ZFYVE1	0.3130000000000002	0.1989763275751839
GM2A	0.3780000000000003	0.24056301983366288
ARL14EP	0.36600000000000027	0.23288547664748216
ZC3H6	0.45700000000000035	0.2911068458093527
STX4	0.5320000000000004	0.3390914907229822
CIITA	0.4180000000000003	0.2661548304542653
CCM2	0.4020000000000003	0.25591810620602434
SRCAP	0.47000000000000036	0.2994241842610485
ZBTB48	0.46300000000000036	0.29494561740244307
ABCA7	0.34500000000000025	0.21944977607166588
METTL16	0.44000000000000034	0.2802303262955967
REST	0.43600000000000033	0.2776711452335364
TSPAN10	0.44600000000000034	0.284069097888687
ITIH3	0.21500000000000016	0.13627639155470797
IL18	0.3700000000000003	0.2354446577095424
GGCX	0.5440000000000004	0.34676903390916297
TRIM7	0.47500000000000037	0.3026231605886238
ATP6V1G1	0.5830000000000004	0.37172104926425037
RNF8	0.45300000000000035	0.28854766474729243
RBM10	0.6210000000000004	0.39603326935382266
FBRSL1	0.47700000000000037	0.3039027511196539
ABHD17B	0.35400000000000026	0.2252079334613014
PDLIM5	0.5410000000000004	0.34484964811261776
GSR	0.5500000000000004	0.35060780550225334
ITSN2	0.44800000000000034	0.28534868841971717
S1PR4	0.32600000000000023	0.2072936660268797
PRMT1	0.47800000000000037	0.304542546385169
SEC61G	0.5540000000000004	0.35316698656431356
C4A	0.32700000000000023	0.2079334612923948
CCDC130	0.4020000000000003	0.25591810620602434
NFATC2IP	0.35600000000000026	0.22648752399233155
SIN3A	0.4140000000000003	0.2635956493922051
TPD52	0.6100000000000004	0.38899552143315697
AGER	0.45100000000000035	0.2872680742162623
PPP4C	0.4080000000000003	0.2597568777991147
IFT43	0.6980000000000005	0.44529750479848235
C1orf216	0.3770000000000003	0.23992322456814782
RHBDF2	0.45600000000000035	0.29046705054383765
WBP2	0.5900000000000004	0.3761996161228558
EXT1	0.45300000000000035	0.28854766474729243
PDE7A	0.3180000000000002	0.20217530390275923
ZNF613	0.1380000000000001	0.08701215611004827
TCEAL1	0.3770000000000003	0.23992322456814782
C7orf43	0.4110000000000003	0.2616762635956599
SLC6A16	0.32600000000000023	0.2072936660268797
FAM193A	0.4130000000000003	0.26295585412669004
CSE1L	0.46300000000000036	0.29494561740244307
GIPC1	0.5000000000000003	0.3186180422265003
DCAKD	0.3820000000000003	0.24312220089572312
FGFR1	0.4140000000000003	0.2635956493922051
PREP	0.5860000000000004	0.37364043506079553
MCOLN2	0.36000000000000026	0.22904670505439179
BNIP3L	0.5020000000000003	0.3198976327575304
TBC1D8	0.34800000000000025	0.22136916186821107
AC159540.1	0.3030000000000002	0.19257837492003332
KIAA1671	0.34800000000000025	0.22136916186821107
LARP7	0.4920000000000004	0.31349968010237983
NFATC1	0.2580000000000002	0.16378758797185558
LBH	0.44200000000000034	0.2815099168266268
CYFIP1	0.6560000000000005	0.4184261036468498
RNF126	0.44600000000000034	0.284069097888687
CHMP4B	0.43500000000000033	0.27703134996802137
KATNBL1	0.3700000000000003	0.2354446577095424
CD34	0.5140000000000003	0.32757517594371116
P2RY10	0.25000000000000017	0.15866922584773507
ISCU	0.5750000000000004	0.36660268714012983
HCK	0.43600000000000033	0.2776711452335364
C12orf76	0.3830000000000003	0.2437619961612382
ZNF511	0.4300000000000003	0.27383237364044605
SELM	0.4170000000000003	0.26551503518875025
TIMM10B	0.4200000000000003	0.26743442098529546
ARMC8	0.3980000000000003	0.2533589251439641
LPCAT2	0.36200000000000027	0.23032629558542192
LRWD1	0.34100000000000025	0.21689059500960564
CR2	0.47100000000000036	0.30006397952656355
MPV17	0.5440000000000004	0.34676903390916297
SNHG15	0.4030000000000003	0.2565579014715394
RQCD1	0.45400000000000035	0.28918746001280754
UBE2H	0.5030000000000003	0.32053742802304547
ISY1	0.5740000000000004	0.3659628918746148
FAM214B	0.43300000000000033	0.27575175943699126
AMY1A	0.09900000000000007	0.062060140754960906
GORASP2	0.4850000000000004	0.3090211132437744
CD151	0.6510000000000005	0.41522712731927447
CCAR1	0.3090000000000002	0.19641714651312367
SRM	0.5830000000000004	0.37172104926425037
STXBP2	0.35100000000000026	0.22328854766475623
PARP1	0.48000000000000037	0.3058221369161991
DHX15	0.4220000000000003	0.26871401151632557
MRPL4	0.47500000000000037	0.3026231605886238
NDUFB4	0.44700000000000034	0.2847088931542021
SNRNP48	0.5170000000000003	0.3294945617402563
TM9SF3	0.43800000000000033	0.2789507357645665
LTA4H	0.4950000000000004	0.315419065898925
LMBRD1	0.44400000000000034	0.2827895073576569
POLD4	0.2430000000000002	0.15419065898912968
GABPB1	0.33000000000000024	0.20985284708893995
ZNF3	0.3840000000000003	0.24440179142675325
SKIV2L	0.45600000000000035	0.29046705054383765
ZNF789	0.2800000000000002	0.1778630838131869
FBXO7	0.4270000000000003	0.2719129878439009
B3GALT6	0.3770000000000003	0.23992322456814782
MAP3K2	0.4070000000000003	0.25911708253359966
KTN1	0.6640000000000005	0.42354446577097027
WAS	0.47500000000000037	0.3026231605886238
TACO1	0.4120000000000003	0.262316058861175
IL2RG	0.45300000000000035	0.28854766474729243
STRBP	0.3750000000000003	0.2386436340371177
CLIP3	0.2970000000000002	0.18873960332694295
TPGS2	0.44700000000000034	0.2847088931542021
RIF1	0.46400000000000036	0.2955854126679581
EFNA1	0.47900000000000037	0.30518234165068403
KRCC1	0.25300000000000017	0.16058861164428026
TCF3	0.3160000000000002	0.2008957133717291
IFNGR1	0.3160000000000002	0.2008957133717291
ARID1A	0.5070000000000003	0.32309660908510573
GALT	0.5500000000000004	0.35060780550225334
RCN1	0.4100000000000003	0.2610364683301448
KLHL14	0.4080000000000003	0.2597568777991147
HMCES	0.4970000000000004	0.31669865642995515
BRCC3	0.4060000000000003	0.2584772872680846
ZNF217	0.2850000000000002	0.1810620601407622
ALDH5A1	0.18400000000000014	0.11644273832374108
ESAM	0.34800000000000025	0.22136916186821107
DDIT3	0.3750000000000003	0.2386436340371177
COMMD10	0.46300000000000036	0.29494561740244307
YIPF6	0.47000000000000036	0.2994241842610485
ERGIC3	0.44400000000000034	0.2827895073576569
KLHDC4	0.3140000000000002	0.199616122840699
ERMARD	0.46200000000000035	0.294305822136928
CUL1	0.4000000000000003	0.25463851567499424
NDUFB3	0.44900000000000034	0.2859884836852322
LAMC2	0.2820000000000002	0.17914267434421705
NOB1	0.3720000000000003	0.2367242482405725
MINPP1	0.4240000000000003	0.2699936020473557
MAPKAP1	0.4300000000000003	0.27383237364044605
CADM3	0.33900000000000025	0.2156110044785755
MAP3K14	0.35300000000000026	0.22456813819578636
ZNF664	0.4860000000000004	0.30966090850928946
STAG2	0.43400000000000033	0.2763915547025063
ABCF2	0.5600000000000004	0.35700575815740393
HMGN1	0.6670000000000005	0.4254638515675155
SF3B6	0.43800000000000033	0.2789507357645665
PHOSPHO2	0.3180000000000002	0.20217530390275923
AP1G2	0.46400000000000036	0.2955854126679581
JUND	0.5020000000000003	0.3198976327575304
DCAF5	0.46600000000000036	0.29686500319898823
FRMD4A	0.2610000000000002	0.16570697376840074
IL17C	0.10400000000000008	0.0652591170825362
NDUFAF7	0.34700000000000025	0.220729366602696
CD22	0.7240000000000005	0.46193218170187395
FAM57A	0.4090000000000003	0.26039667306462977
LINC00936	0.21100000000000016	0.13371721049264773
RGL2	0.44900000000000034	0.2859884836852322
MLLT6	0.36100000000000027	0.22968650031990684
HLA-F	0.3860000000000003	0.24568138195778338
CBFA2T3	0.45100000000000035	0.2872680742162623
SS18L1	0.3900000000000003	0.24824056301984362
RNASEH2C	0.5230000000000004	0.3333333333333467
ST6GAL1	0.5440000000000004	0.34676903390916297
QDPR	0.5440000000000004	0.34676903390916297
TMEM170A	0.3840000000000003	0.24440179142675325
DNTTIP2	0.3710000000000003	0.23608445297505745
KBTBD2	0.3740000000000003	0.23800383877160264
DNAJC8	0.4300000000000003	0.27383237364044605
POLDIP3	0.46100000000000035	0.29366602687141297
NDUFC2	0.4870000000000004	0.3103007037748045
PRDX2	0.33200000000000024	0.21113243761997008
PSKH1	0.35900000000000026	0.22840690978887673
ERO1L	0.5030000000000003	0.32053742802304547
ZNF787	0.35900000000000026	0.22840690978887673
SYNE2	0.5500000000000004	0.35060780550225334
CPNE3	0.36800000000000027	0.23416506717851227
PAM	0.4860000000000004	0.30966090850928946
CD2BP2	0.6270000000000004	0.39987204094691303
SPECC1L	0.4120000000000003	0.262316058861175
MAP1LC3B2	0.33500000000000024	0.21305182341651527
FOSB	0.6610000000000005	0.4216250799744251
TTC17	0.36100000000000027	0.22968650031990684
EPB41L2	0.4080000000000003	0.2597568777991147
IER5	0.4940000000000004	0.31477927063340994
ATAD1	0.43700000000000033	0.2783109404990515
NCOR1	0.4070000000000003	0.25911708253359966
CCT5	0.45800000000000035	0.29174664107486775
NDUFS1	0.47300000000000036	0.30134357005759366
KPNA1	0.4840000000000004	0.30838131797825935
FBXL17	0.3100000000000002	0.19705694177863875
FKBP7	0.3880000000000003	0.2469609724888135
PEX1	0.36300000000000027	0.23096609085093697
PFDN6	0.47300000000000036	0.30134357005759366
YTHDF1	0.4150000000000003	0.26423544465772014
USP5	0.46600000000000036	0.29686500319898823
ARAP3	0.3990000000000003	0.2539987204094792
ZNF512	0.3930000000000003	0.2501599488163888
ABT1	0.44800000000000034	0.28534868841971717
PAIP2	0.43200000000000033	0.27511196417147615
WASH1	0.5670000000000004	0.36148432501600936
CRTC3	0.2880000000000002	0.1829814459373074
PPIE	0.43900000000000033	0.2795905310300816
ARPC5	0.5080000000000003	0.3237364043506208
KLRC2	0.22500000000000017	0.14267434420985858
ACYP1	0.46200000000000035	0.294305822136928
ATXN3	0.4160000000000003	0.2648752399232352
B4GALT1	0.4900000000000004	0.3122200895713497
AFF3	0.5980000000000004	0.3813179782469763
PYCARD	0.5310000000000004	0.33845169545746717
MFSD10	0.4030000000000003	0.2565579014715394
GPR132	0.5760000000000004	0.36724248240564494
GPSM3	0.3970000000000003	0.252719129878449
SSH2	0.44700000000000034	0.2847088931542021
CRY2	0.4300000000000003	0.27383237364044605
TCAIM	0.3050000000000002	0.19385796545106343
TXLNA	0.4860000000000004	0.30966090850928946
DDT	0.45000000000000034	0.2866282789507473
IDH2	0.5930000000000004	0.37811900191940095
UPF3B	0.5210000000000004	0.3320537428023166
OXA1L	0.47800000000000037	0.304542546385169
RAD23A	0.4860000000000004	0.30966090850928946
ZCCHC11	0.33400000000000024	0.21241202815100022
DYNC1H1	0.3940000000000003	0.25079974408190386
ZNF33B	0.4950000000000004	0.315419065898925
ELAC1	0.36300000000000027	0.23096609085093697
TSNAX	0.5180000000000003	0.3301343570057714
ELP3	0.4890000000000004	0.31158029430583467
WDTC1	0.5230000000000004	0.3333333333333467
CHMP2A	0.3860000000000003	0.24568138195778338
TLN1	0.44700000000000034	0.2847088931542021
RRAS2	0.34400000000000025	0.2188099808061508
UBA2	0.4830000000000004	0.3077415227127443
KIAA0556	0.3050000000000002	0.19385796545106343
NUP133	0.4280000000000003	0.27255278310941594
FAM192A	0.4910000000000004	0.3128598848368648
MYO7B	0.46800000000000036	0.2981445937300184
PYURF	0.3860000000000003	0.24568138195778338
DESI1	0.46900000000000036	0.29878438899553345
CD53	0.5910000000000004	0.37683941138837085
SF3A1	0.4990000000000004	0.31797824696098526
GIMAP7	0.5400000000000004	0.3442098528471027
FUCA1	0.4110000000000003	0.2616762635956599
GNLY	0.44100000000000034	0.28087012156111174
PIK3R4	0.3900000000000003	0.24824056301984362
DDX3X	0.5170000000000003	0.3294945617402563
HPS4	0.43900000000000033	0.2795905310300816
ELAC2	0.4300000000000003	0.27383237364044605
ESYT1	0.5850000000000004	0.3730006397952805
PDCD1LG2	0.34500000000000025	0.21944977607166588
GIPR	0.2620000000000002	0.16634676903391582
USP11	0.3850000000000003	0.2450415866922683
COG4	0.35600000000000026	0.22648752399233155
AMOT	0.46400000000000036	0.2955854126679581
PMPCB	0.44700000000000034	0.2847088931542021
DENND3	0.32800000000000024	0.20857325655790984
TLE2	0.47000000000000036	0.2994241842610485
UNC13D	0.5050000000000003	0.3218170185540756
NUSAP1	0.5040000000000003	0.3211772232885605
P2RX5	0.45100000000000035	0.2872680742162623
DYRK1B	0.43700000000000033	0.2783109404990515
SIGLEC5	0.002	0.0
OGFR	0.47400000000000037	0.3019833653231087
EMC3	0.4070000000000003	0.25911708253359966
GCA	0.47400000000000037	0.3019833653231087
VPS4A	0.5910000000000004	0.37683941138837085
TMEM205	0.4160000000000003	0.2648752399232352
RBMS2	0.4180000000000003	0.2661548304542653
METTL12	0.36600000000000027	0.23288547664748216
DGKD	0.5190000000000003	0.3307741522712864
WBP1L	0.3920000000000003	0.24952015355087373
KIF1B	0.47600000000000037	0.30326295585413887
EPN2	0.5450000000000004	0.347408829174678
DIP2A	0.4150000000000003	0.26423544465772014
CAP1	0.44300000000000034	0.28214971209214185
CDC42EP3	0.5540000000000004	0.35316698656431356
MAPK8IP3	0.2880000000000002	0.1829814459373074
TIFA	0.4100000000000003	0.2610364683301448
FOXO1	0.3730000000000003	0.23736404350608759
FBXO18	0.4130000000000003	0.26295585412669004
TRAF1	0.45900000000000035	0.2923864363403828
IL1RAP	0.6300000000000004	0.4017914267434582
PTPRF	0.3750000000000003	0.2386436340371177
CELF2	0.5030000000000003	0.32053742802304547
RAB5A	0.6280000000000004	0.4005118362124281
TTC39C	0.33100000000000024	0.21049264235445503
RAPGEF3	0.21800000000000017	0.13819577735125316
MAP3K3	0.47700000000000037	0.3039027511196539
TRMT2A	0.5020000000000003	0.3198976327575304
IPO7	0.5930000000000004	0.37811900191940095
PLEKHG2	0.36600000000000027	0.23288547664748216
OXNAD1	0.2860000000000002	0.18170185540627729
TBCB	0.4200000000000003	0.26743442098529546
PSMD10	0.3750000000000003	0.2386436340371177
APTX	0.4950000000000004	0.315419065898925
SLC23A2	0.34800000000000025	0.22136916186821107
CD97	0.4020000000000003	0.25591810620602434
SNRK	0.3910000000000003	0.24888035828535868
ERBB3	0.6230000000000004	0.39731285988485276
PEA15	0.43300000000000033	0.27575175943699126
HLA-DQB2	0.25000000000000017	0.15866922584773507
NSUN5	0.6280000000000004	0.4005118362124281
RAB31	0.4170000000000003	0.26551503518875025
TRMT1	0.4080000000000003	0.2597568777991147
ZNF273	0.2650000000000002	0.168266154830461
HDGFRP2	0.45900000000000035	0.2923864363403828
UBXN7	0.45800000000000035	0.29174664107486775
RALB	0.44200000000000034	0.2815099168266268
ST3GAL1	0.5460000000000004	0.3480486244401931
NSF	0.4170000000000003	0.26551503518875025
GSK3B	0.5270000000000004	0.3358925143954069
COPS7A	0.44300000000000034	0.28214971209214185
HPS1	0.3150000000000002	0.20025591810621404
WASF2	0.5290000000000004	0.33717210492643707
SBDS	0.3820000000000003	0.24312220089572312
MAP2K7	0.3730000000000003	0.23736404350608759
CLDN7	0.34600000000000025	0.22008957133718093
PIK3CD	0.3770000000000003	0.23992322456814782
TOR1A	0.3930000000000003	0.2501599488163888
DRAP1	0.44600000000000034	0.284069097888687
TPM3	0.35400000000000026	0.2252079334613014
SMC3	0.5090000000000003	0.32437619961613584
MED12	0.45000000000000034	0.2866282789507473
IFI16	0.4010000000000003	0.2552783109405093
AMPD2	0.33200000000000024	0.21113243761997008
CNOT6	0.4050000000000003	0.25783749200256956
NADSYN1	0.4170000000000003	0.26551503518875025
TNS1	0.34800000000000025	0.22136916186821107
MIIP	0.33700000000000024	0.21433141394754537
GOLGA3	0.36100000000000027	0.22968650031990684
SWAP70	0.6630000000000005	0.4229046705054552
PAN3	0.4290000000000003	0.273192578374931
CHCHD5	0.45200000000000035	0.2879078694817774
PRNP	0.5630000000000004	0.35892514395394914
MEF2C	0.4880000000000004	0.31094049904031956
RBM45	0.35800000000000026	0.22776711452336165
PPP6R2	0.5010000000000003	0.31925783749201536
CBL	0.4250000000000003	0.2706333973128707
CTDNEP1	0.3830000000000003	0.2437619961612382
SGSH	0.47000000000000036	0.2994241842610485
NCOR2	0.44100000000000034	0.28087012156111174
KCTD21	0.3100000000000002	0.19705694177863875
CHMP7	0.3790000000000003	0.24120281509917796
