	V1_Adult_Mouse_Brain_filtered_feature_bc_matrix	average
Vbp1	0.7900000000000005	0.04882688649334272
Rab39b	0.8000000000000005	0.049461001902347174
Gm15063	0.02	0.0
Pls3	1.1800000000000008	0.07355738744451631
Tbl1x	0.7000000000000004	0.04311984781230266
Prkx	0.47000000000000025	0.02853519340520029
Prrg1	0.6700000000000004	0.04121750158528931
Gm7173	0.3000000000000001	0.01775523145212462
Tmem47	0.7500000000000004	0.046290424857324916
Dmd	0.7100000000000004	0.04375396322130711
Tab3	0.6700000000000004	0.04121750158528931
Gk	0.6900000000000004	0.04248573240329821
Gm14762	0.02	0.0
5430427O19Rik	0.09999999999999999	0.005072923272035603
Nr0b1	0.18000000000000002	0.01014584654407121
Il1rapl1	0.6200000000000003	0.03804692454026705
Arx	0.6900000000000004	0.04248573240329821
Pola1	0.4300000000000002	0.025998731769182486
Pcyt1b	0.6600000000000004	0.040583386176284854
Pdk3	0.7600000000000005	0.04692454026632937
Gm14798	0.02	0.0
Zfx	0.6800000000000004	0.04185161699429376
Eif2s3x	0.8200000000000005	0.05072923272035607
Klhl15	0.6400000000000003	0.039315155358275955
Fam90a1b	0.05	0.0019023462270133518
Apoo	0.9800000000000006	0.06087507926442729
Gm14827	0.4200000000000002	0.025364616360178033
Maged1	0.9300000000000006	0.057704502219405034
Gspt2	0.8500000000000005	0.052631578947369424
Zxdb	0.7800000000000005	0.04819277108433827
Gm39526	0.02	0.0
Gm26617	0.15	0.008243500317057856
Spin4	0.2700000000000001	0.015852885225111267
Arhgef9	1.1500000000000008	0.07165504121750296
Amer1	0.5000000000000002	0.03043753963221364
Asb12	0.02	0.0
Zc4h2	0.6900000000000004	0.04248573240329821
Zc3h12b	0.7600000000000005	0.04692454026632937
Las1l	0.7300000000000004	0.04502219403931602
Msn	0.6100000000000003	0.0374128091312626
F630028O10Rik	0.04	0.001268230818008901
Hsf3	0.060000000000000005	0.0025364616360178025
Heph	0.5900000000000003	0.0361445783132537
Gpr165	0.25000000000000006	0.014584654407102366
Pgr15l	0.37000000000000016	0.02219403931515578
Eda2r	0.02	0.0
Ar	0.8100000000000005	0.05009511731135162
Ophn1	0.7100000000000004	0.04375396322130711
Yipf6	0.6800000000000004	0.04185161699429376
Stard8	0.7000000000000004	0.04311984781230266
Efnb1	0.5900000000000003	0.0361445783132537
Pja1	1.0100000000000007	0.06277742549144065
Tmem28	0.6900000000000004	0.04248573240329821
Eda	0.4400000000000002	0.026632847178186935
Awat2	0.07	0.003170577045022253
Igbp1	0.7200000000000004	0.044388078630311564
Dgat2l6	0.13999999999999999	0.007609384908053405
Arr3	0.23000000000000007	0.013316423589093466
Pdzd11	0.8400000000000005	0.05199746353836498
Kif4	0.25000000000000006	0.014584654407102366
Gdpd2	0.5500000000000003	0.03360811667723589
Gm14902	0.02	0.0
Dlg3	1.2000000000000008	0.07482561826252522
Tex11	0.09999999999999999	0.005072923272035603
Slc7a3	0.7500000000000004	0.046290424857324916
Snx12	0.7900000000000005	0.04882688649334272
Foxo4	0.5700000000000003	0.0348763474952448
Il2rg	0.3100000000000001	0.01838934686112907
Med12	0.6500000000000004	0.03994927076728041
Nlgn3	0.7600000000000005	0.04692454026632937
Gjb1	2.07	0.12999365884591235
Zmym3	0.9200000000000006	0.05707038681040059
Nono	0.7700000000000005	0.04755865567533382
Itgb1bp2	0.05	0.0019023462270133518
Taf1	0.7600000000000005	0.04692454026632937
Ogt	0.8500000000000005	0.052631578947369424
Cxcr3	0.02	0.0
Gm4779	0.2700000000000001	0.015852885225111267
Nhsl2	0.7600000000000005	0.04692454026632937
Rtl5	0.6300000000000003	0.0386810399492715
Pin4	0.8300000000000005	0.051363348129360525
Ercc6l	0.02	0.0
Cited1	0.8700000000000006	0.05389980976537833
Hdac8	0.5700000000000003	0.0348763474952448
Phka1	0.6100000000000003	0.0374128091312626
Dmrtc1a	0.5900000000000003	0.0361445783132537
Nap1l2	1.0100000000000007	0.06277742549144065
Chic1	0.7600000000000005	0.04692454026632937
Tsx	0.02	0.0
Tsix	0.05	0.0019023462270133518
Jpx	0.48000000000000026	0.02916930881420474
Ftx	0.5600000000000003	0.034242232086240346
Slc16a2	0.8900000000000006	0.05516804058338723
Rlim	0.7800000000000005	0.04819277108433827
Nexmif	0.7500000000000004	0.046290424857324916
Abcb7	0.7000000000000004	0.04311984781230266
Uprt	0.20000000000000004	0.011414077362080112
Zdhhc15	0.5600000000000003	0.034242232086240346
Magee2	0.7000000000000004	0.04311984781230266
Pbdc1	0.7200000000000004	0.044388078630311564
Magee1	1.0200000000000007	0.0634115409004451
5330434G04Rik	0.5600000000000003	0.034242232086240346
Fgf16	0.22000000000000006	0.012682308180089015
Atrx	0.8100000000000005	0.05009511731135162
Magt1	0.7100000000000004	0.04375396322130711
Cox7b	0.8300000000000005	0.051363348129360525
Atp7a	0.18000000000000002	0.01014584654407121
Tlr13	0.36000000000000015	0.021559923906151326
Pgk1	0.9000000000000006	0.05580215599239168
Taf9b	0.7100000000000004	0.04375396322130711
Fndc3c1	0.02	0.0
Cysltr1	0.3000000000000001	0.01775523145212462
Gm5127	0.11999999999999998	0.006341154090044504
Rtl3	0.25000000000000006	0.014584654407102366
Lpar4	0.4200000000000002	0.025364616360178033
P2ry10b	0.16	0.008877615726062308
Gpr174	0.02	0.0
Itm2a	0.7600000000000005	0.04692454026632937
Tbx22	0.02	0.0
2610002M06Rik	0.7600000000000005	0.04692454026632937
Brwd3	0.5900000000000003	0.0361445783132537
Hmgn5	0.6500000000000004	0.03994927076728041
Sh3bgrl	0.7700000000000005	0.04755865567533382
Gm44593	0.21000000000000005	0.012048192771084563
Pou3f4	0.2700000000000001	0.015852885225111267
Hdx	0.49000000000000027	0.029803424223209193
4933403O08Rik	0.02	0.0
Apool	0.5700000000000003	0.0348763474952448
Zfp711	0.5600000000000003	0.034242232086240346
Chm	0.8100000000000005	0.05009511731135162
Dach2	0.35000000000000014	0.020925808497146876
Klhl4	0.7600000000000005	0.04692454026632937
Pabpc5	0.04	0.001268230818008901
Pcdh11x	0.7700000000000005	0.04755865567533382
Nap1l3	0.8100000000000005	0.05009511731135162
Cldn34c1	0.46000000000000024	0.027901077996195837
Diaph2	0.6800000000000004	0.04185161699429376
Pcdh19	1.1500000000000008	0.07165504121750296
Gm26851	0.05	0.0019023462270133518
Tnmd	0.36000000000000015	0.021559923906151326
Tspan6	0.9800000000000006	0.06087507926442729
Srpx2	0.35000000000000014	0.020925808497146876
Sytl4	0.3900000000000002	0.02346227013316468
Cstf2	0.8000000000000005	0.049461001902347174
Nox1	0.26000000000000006	0.015218769816106818
Xkrx	0.3200000000000001	0.01902346227013352
Trmt2b	0.5800000000000003	0.035510462904249245
Tmem35a	1.1900000000000008	0.07419150285352076
Cenpi	0.09999999999999999	0.005072923272035603
Drp2	0.7100000000000004	0.04375396322130711
Taf7l	0.02	0.0
Timm8a1	0.7300000000000004	0.04502219403931602
Btk	0.26000000000000006	0.015218769816106818
Gla	0.6200000000000003	0.03804692454026705
Hnrnph2	0.8800000000000006	0.05453392517438278
Armcx4	0.6800000000000004	0.04185161699429376
Armcx1	0.9000000000000006	0.05580215599239168
Armcx6	0.5900000000000003	0.0361445783132537
Armcx3	0.8800000000000006	0.05453392517438278
Armcx2	0.9800000000000006	0.06087507926442729
Nxf2	0.02	0.0
Zmat1	0.6400000000000003	0.039315155358275955
Tceal6	1.0700000000000007	0.06658211794546735
Nxf7	0.12999999999999998	0.006975269499048954
Gprasp1	1.1700000000000008	0.07292327203551187
Armcx5	0.7000000000000004	0.04311984781230266
Bhlhb9	0.8400000000000005	0.05199746353836498
Gprasp2	1.260000000000001	0.07863031071655192
Arxes2	1.0500000000000007	0.06531388712745845
Arxes1	1.0300000000000007	0.06404565630944954
Bex2	1.340000000000001	0.08370323398858753
Nxf3	0.02	0.0
Bex4	0.8300000000000005	0.051363348129360525
Tceal8	0.8900000000000006	0.05516804058338723
Tceal5	1.1600000000000008	0.07228915662650741
Bex1	1.1700000000000008	0.07292327203551187
Tceal7	0.4000000000000002	0.02409638554216913
Tceal9	0.8900000000000006	0.05516804058338723
Bex3	1.0500000000000007	0.06531388712745845
Kir3dl2	0.18000000000000002	0.01014584654407121
Tceal3	1.2000000000000008	0.07482561826252522
Tceal1	0.8000000000000005	0.049461001902347174
Morf4l2	1.0500000000000007	0.06531388712745845
Glra4	0.02	0.0
Plp1	1.400000000000001	0.08750792644261424
Rab9b	0.6500000000000004	0.03994927076728041
Tmsb15l	0.4100000000000002	0.024730500951173583
Tmsb15b2	0.4200000000000002	0.025364616360178033
Tmsb15b1	0.6100000000000003	0.0374128091312626
Slc25a53	0.6400000000000003	0.039315155358275955
Zcchc18	1.0800000000000007	0.0672162333544718
Fam199x	0.6400000000000003	0.039315155358275955
Il1rapl2	0.24000000000000007	0.013950538998097917
Nrk	0.02	0.0
Mum1l1	0.46000000000000024	0.027901077996195837
Trap1a	0.02	0.0
D330045A20Rik	0.17	0.009511731135066759
Rnf128	0.8000000000000005	0.049461001902347174
Tbc1d8b	0.2900000000000001	0.01712111604312017
Gm15013	0.09	0.004438807863031153
Cldn2	1.2000000000000008	0.07482561826252522
Morc4	0.46000000000000024	0.027901077996195837
Rbm41	0.16	0.008877615726062308
Nup62cl	0.20000000000000004	0.011414077362080112
Frmpd3	0.6000000000000003	0.03677869372225815
Prps1	0.9400000000000006	0.058338617628409487
Tsc22d3	0.7000000000000004	0.04311984781230266
Mid2	0.6600000000000004	0.040583386176284854
Vsig1	0.02	0.0
Psmd10	0.7300000000000004	0.04502219403931602
Atg4a	0.5100000000000002	0.03107165504121809
Col4a6	0.25000000000000006	0.014584654407102366
Col4a5	0.35000000000000014	0.020925808497146876
Irs4	0.5900000000000003	0.0361445783132537
Gucy2f	0.02	0.0
Nxt2	0.6900000000000004	0.04248573240329821
Kcne1l	0.5500000000000003	0.03360811667723589
Acsl4	0.9800000000000006	0.06087507926442729
Tmem164	0.5900000000000003	0.0361445783132537
Ammecr1	0.48000000000000026	0.02916930881420474
Chrdl1	0.49000000000000027	0.029803424223209193
Pak3	1.0100000000000007	0.06277742549144065
Capn6	0.37000000000000016	0.02219403931515578
Dcx	0.6200000000000003	0.03804692454026705
A730046J19Rik	0.35000000000000014	0.020925808497146876
Alg13	0.5600000000000003	0.034242232086240346
Trpc5	0.3300000000000001	0.019657577679137974
Rtl4	0.4300000000000002	0.025998731769182486
Lhfpl1	0.22000000000000006	0.012682308180089015
Amot	0.6400000000000003	0.039315155358275955
Htr2c	1.6500000000000012	0.10336081166772551
Il13ra2	0.060000000000000005	0.0025364616360178025
Lrch2	0.6900000000000004	0.04248573240329821
Gm15104	0.02	0.0
Tmem29	0.7400000000000004	0.04565630944832046
Apex2	0.46000000000000024	0.027901077996195837
Alas2	0.8800000000000006	0.05453392517438278
Pfkfb1	0.25000000000000006	0.014584654407102366
Tro	0.9300000000000006	0.057704502219405034
Maged2	0.8000000000000005	0.049461001902347174
Gnl3l	0.8500000000000005	0.052631578947369424
Fgd1	0.6300000000000003	0.0386810399492715
Tsr2	0.9100000000000006	0.056436271401396135
Wnk3	0.6800000000000004	0.04185161699429376
A230072E10Rik	0.2800000000000001	0.016487000634115716
Fam120c	0.37000000000000016	0.02219403931515578
Phf8	0.6000000000000003	0.03677869372225815
Huwe1	0.7600000000000005	0.04692454026632937
Hsd17b10	0.7300000000000004	0.04502219403931602
Ribc1	0.24000000000000007	0.013950538998097917
Smc1a	0.7200000000000004	0.044388078630311564
Iqsec2	1.0300000000000007	0.06404565630944954
Kdm5c	0.6800000000000004	0.04185161699429376
Kantr	0.7500000000000004	0.046290424857324916
Tspyl2	1.0200000000000007	0.0634115409004451
Gpr173	0.5600000000000003	0.034242232086240346
Shroom2	0.9700000000000006	0.06024096385542284
Gpr143	0.02	0.0
Usp51	0.22000000000000006	0.012682308180089015
Mageh1	0.8600000000000005	0.05326569435637388
Foxr2	0.2700000000000001	0.015852885225111267
Rragb	0.7000000000000004	0.04311984781230266
Klf8	0.38000000000000017	0.022828154724160228
Ubqln2	0.9300000000000006	0.057704502219405034
Kctd12b	0.4100000000000002	0.024730500951173583
Gm45022	0.11999999999999998	0.006341154090044504
Nbdy	0.9400000000000006	0.058338617628409487
Spin2c	0.6300000000000003	0.0386810399492715
Sat1	0.7300000000000004	0.04502219403931602
Acot9	0.7400000000000004	0.04565630944832046
Prdx4	0.6900000000000004	0.04248573240329821
Ptchd1	0.24000000000000007	0.013950538998097917
Gm15155	0.17	0.009511731135066759
Phex	0.12999999999999998	0.006975269499048954
Sms	0.9700000000000006	0.06024096385542284
Mbtps2	0.7400000000000004	0.04565630944832046
Smpx	0.3200000000000001	0.01902346227013352
Gm15169	0.02	0.0
Cnksr2	1.470000000000001	0.0919467343056454
Eif1ax	0.8100000000000005	0.05009511731135162
Map7d2	1.0400000000000007	0.064679771718454
Bclaf3	0.5300000000000002	0.032339885859226994
Sh3kbp1	0.6800000000000004	0.04185161699429376
Map3k15	0.3900000000000002	0.02346227013316468
Pdha1	0.9300000000000006	0.057704502219405034
Adgrg2	0.4300000000000002	0.025998731769182486
Gm15241	0.02	0.0
Phka2	0.6700000000000004	0.04121750158528931
Ppef1	0.22000000000000006	0.012682308180089015
Rs1	0.08	0.003804692454026703
Cdkl5	0.9000000000000006	0.05580215599239168
Gja6	0.16	0.008877615726062308
Scml2	0.24000000000000007	0.013950538998097917
Rai2	0.5600000000000003	0.034242232086240346
Nhs	0.5500000000000003	0.03360811667723589
Reps2	1.0000000000000007	0.0621433100824362
Rbbp7	0.9600000000000006	0.05960684844641839
Txlng	0.6300000000000003	0.0386810399492715
Syap1	0.5000000000000002	0.03043753963221364
Ctps2	0.7400000000000004	0.04565630944832046
S100g	0.02	0.0
Grpr	0.02	0.0
Rnf138rt1	0.4300000000000002	0.025998731769182486
Ap1s2	1.1500000000000008	0.07165504121750296
Zrsr2	0.9100000000000006	0.056436271401396135
Car5b	0.4300000000000002	0.025998731769182486
Siah1b	0.48000000000000026	0.02916930881420474
Tmem27	0.24000000000000007	0.013950538998097917
Ace2	0.37000000000000016	0.02219403931515578
Bmx	0.3000000000000001	0.01775523145212462
Pir	0.6200000000000003	0.03804692454026705
Vegfd	0.37000000000000016	0.02219403931515578
Piga	0.5700000000000003	0.0348763474952448
Asb11	0.46000000000000024	0.027901077996195837
Mospd2	0.6100000000000003	0.0374128091312626
Fancb	0.3300000000000001	0.019657577679137974
Glra2	1.0800000000000007	0.0672162333544718
Gemin8	0.6600000000000004	0.040583386176284854
Gpm6b	0.6200000000000003	0.03804692454026705
Ofd1	0.5200000000000002	0.03170577045022254
Trappc2	0.8600000000000005	0.05326569435637388
Rab9	0.7000000000000004	0.04311984781230266
Tceanc	0.4000000000000002	0.02409638554216913
Egfl6	0.4000000000000002	0.02409638554216913
Gm15232	0.02	0.0
Tmsb4x	0.5300000000000002	0.032339885859226994
Tlr7	0.37000000000000016	0.02219403931515578
Prps2	0.7200000000000004	0.044388078630311564
Frmpd4	0.8100000000000005	0.05009511731135162
Msl3	0.6700000000000004	0.04121750158528931
Arhgap6	0.6600000000000004	0.040583386176284854
Hccs	0.7200000000000004	0.044388078630311564
Mid1	0.4300000000000002	0.025998731769182486
Gm15247	0.3200000000000001	0.01902346227013352
Gm21887	0.2900000000000001	0.01712111604312017
1110015O18Rik	0.3200000000000001	0.01902346227013352
2700069I18Rik	0.26000000000000006	0.015218769816106818
Zfhx4	0.6700000000000004	0.04121750158528931
Pex2	0.7000000000000004	0.04311984781230266
Gm8797	0.6400000000000003	0.039315155358275955
Pkia	1.1900000000000008	0.07419150285352076
Zc2hc1a	0.8200000000000005	0.05072923272035607
Il7	0.16	0.008877615726062308
Stmn2	1.290000000000001	0.08053265694356528
Hey1	0.7600000000000005	0.04692454026632937
Mrps28	0.8200000000000005	0.05072923272035607
Tpd52	0.7900000000000005	0.04882688649334272
Zbtb10	0.5600000000000003	0.034242232086240346
C030034L19Rik	0.02	0.0
Zfp704	0.7400000000000004	0.04565630944832046
Pag1	0.6600000000000004	0.040583386176284854
Fabp5	0.6500000000000004	0.03994927076728041
Gm9833	0.15	0.008243500317057856
Fabp4	0.09999999999999999	0.005072923272035603
Fabp12	0.02	0.0
Impa1	0.8200000000000005	0.05072923272035607
Zfand1	0.7600000000000005	0.04692454026632937
Chmp4c	0.11999999999999998	0.006341154090044504
Snx16	0.8100000000000005	0.05009511731135162
Gm2464	0.6000000000000003	0.03677869372225815
Ralyl	1.1000000000000008	0.0684844641724807
Lrrcc1	0.7000000000000004	0.04311984781230266
E2f5	0.6300000000000003	0.0386810399492715
1810022K09Rik	0.9200000000000006	0.05707038681040059
Car13	0.19000000000000003	0.010779961953075661
Car1	0.15	0.008243500317057856
Car3	0.35000000000000014	0.020925808497146876
Car2	0.9300000000000006	0.057704502219405034
A930001A20Rik	0.15	0.008243500317057856
Gm9733	0.02	0.0
Sirpb1a	0.02	0.0
Sirpb1b	0.04	0.001268230818008901
Sirpb1c	0.02	0.0
Ythdf3	0.8300000000000005	0.051363348129360525
Gm30340	0.25000000000000006	0.014584654407102366
Mir124-2hg	0.9900000000000007	0.061509194673431744
Cypt12	0.02	0.0
Bhlhe22	1.9300000000000015	0.12111604311985015
Cyp7b1	0.7600000000000005	0.04692454026632937
Armc1	0.7900000000000005	0.04882688649334272
Pde7a	0.6100000000000003	0.0374128091312626
Dnajc5b	0.02	0.0
1700064H15Rik	0.04	0.001268230818008901
Crh	0.6200000000000003	0.03804692454026705
4632415L05Rik	0.6000000000000003	0.03677869372225815
Cp	0.6200000000000003	0.03804692454026705
Hps3	0.6400000000000003	0.039315155358275955
Hltf	0.6100000000000003	0.0374128091312626
Gyg	0.6800000000000004	0.04185161699429376
Cpa3	0.03	0.0006341154090044504
Cpb1	0.10999999999999999	0.0057070386810400536
Agtr1b	0.02	0.0
Gm31693	0.02	0.0
Gm43674	0.38000000000000017	0.022828154724160228
Gm43672	0.6200000000000003	0.03804692454026705
Tbl1xr1	0.7900000000000005	0.04882688649334272
Naaladl2	0.38000000000000017	0.022828154724160228
Nlgn1	0.9800000000000006	0.06087507926442729
A830092H15Rik	0.3200000000000001	0.01902346227013352
Spata16	0.02	0.0
Ect2	0.25000000000000006	0.014584654407102366
1700125G22Rik	0.02	0.0
Nceh1	0.9200000000000006	0.05707038681040059
Tnfsf10	0.4000000000000002	0.02409638554216913
Ghsr	0.02	0.0
Fndc3b	0.6400000000000003	0.039315155358275955
Tmem212	0.9200000000000006	0.05707038681040059
Pld1	0.5400000000000003	0.03297400126823144
Gm42196	0.05	0.0019023462270133518
Tnik	0.8600000000000005	0.05326569435637388
Slc2a2	0.02	0.0
1700112D23Rik	0.4000000000000002	0.02409638554216913
Eif5a2	0.7700000000000005	0.04755865567533382
Gm32950	0.02	0.0
Gm33051	0.17	0.009511731135066759
Egfem1	0.5200000000000002	0.03170577045022254
Mannr	0.02	0.0
Mecom	0.3900000000000002	0.02346227013316468
Actrt3	0.2700000000000001	0.015852885225111267
Mynn	0.6400000000000003	0.039315155358275955
Lrrc34	0.21000000000000005	0.012048192771084563
Lrriq4	0.02	0.0
Gm15462	0.02	0.0
Samd7	0.07	0.003170577045022253
4933429H19Rik	0.12999999999999998	0.006975269499048954
Sec62	0.6600000000000004	0.040583386176284854
Gpr160	0.2800000000000001	0.016487000634115716
Phc3	0.6700000000000004	0.04121750158528931
Prkci	0.7700000000000005	0.04755865567533382
Skil	0.9300000000000006	0.057704502219405034
Cldn11	4.739999999999943	0.2993024730500971
Slc7a14	1.0800000000000007	0.0672162333544718
Gm15496	0.3200000000000001	0.01902346227013352
Gm38025	0.48000000000000026	0.02916930881420474
Kcnmb2	0.47000000000000025	0.02853519340520029
Zmat3	0.8000000000000005	0.049461001902347174
Pik3ca	0.7100000000000004	0.04375396322130711
Zfp639	0.6700000000000004	0.04121750158528931
Mfn1	0.6900000000000004	0.04248573240329821
Gnb4	0.9000000000000006	0.05580215599239168
Gm37640	0.08	0.003804692454026703
Actl6a	0.6500000000000004	0.03994927076728041
Mrpl47	0.7600000000000005	0.04692454026632937
Ndufb5	0.8000000000000005	0.049461001902347174
Usp13	0.6600000000000004	0.040583386176284854
Gm37459	0.02	0.0
Pex5l	0.8400000000000005	0.05199746353836498
Gm43666	0.02	0.0
Ttc14	0.7300000000000004	0.04502219403931602
Ccdc39	0.6300000000000003	0.0386810399492715
Gm43140	0.02	0.0
Gm43077	0.02	0.0
Fxr1	0.6700000000000004	0.04121750158528931
Dnajc19	0.8500000000000005	0.052631578947369424
Gm20515	0.35000000000000014	0.020925808497146876
Gm42695	0.02	0.0
Gm42205	0.02	0.0
Sox2	0.8100000000000005	0.05009511731135162
